Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
5428	0.0000	0.0000	0.0000
5429	7.0000	1.3930	1.3675
5430	7.0000	1.3930	1.3675
5431	4.0000	0.7960	0.7814
5432	3.0000	0.5970	0.5861
5433	6.0000	1.1940	1.1721
5434	3.0000	0.5970	0.5861
5435	6.0000	1.1940	1.1721
5436	6.0000	1.1940	1.1721
5437	7.0000	1.3930	1.3675
5438	3.0000	0.5970	0.5861
5439	5.0000	0.9950	0.9768
5440	7.0000	1.3930	1.3675
5441	7.0000	1.3930	1.3675
5442	7.0000	1.3930	1.3675
5443	5.0000	0.9950	0.9768
5444	3.0000	0.5970	0.5861
5445	6.0000	1.1940	1.1721
5446	7.0000	1.3930	1.3675
5447	6.0000	1.1940	1.1721
5448	5.0000	0.9950	0.9768
5449	4.0000	0.7960	0.7814
5450	7.0000	1.3930	1.3675
5451	4.0000	0.7960	0.7814
5452	3.0000	0.5970	0.5861
5453	3.0000	0.5970	0.5861
5454	3.0000	0.5970	0.5861
5455	7.0000	1.3930	1.3675
5456	3.0000	0.5970	0.5861
5457	4.0000	0.7960	0.7814
5458	4.0000	0.7960	0.7814
5459	7.0000	1.3930	1.3675
5460	7.0000	1.3930	1.3675
5461	3.0000	0.5970	0.5861
5462	7.0000	1.3930	1.3675
5463	7.0000	1.3930	1.3675
5464	7.0000	1.3930	1.3675
5465	7.0000	1.3930	1.3675
5466	4.0000	0.7960	0.7814
5467	5.0000	0.9950	0.9768
5468	5.0000	0.9950	0.9768
5469	6.0000	1.1940	1.1721
5470	3.0000	0.5970	0.5861
5471	3.0000	0.5970	0.5861
5472	4.0000	0.7960	0.7814
5473	3.0000	0.5970	0.5861
5474	3.0000	0.5970	0.5861
5475	3.0000	0.5970	0.5861
5476	0.0000	0.0000	0.0000
5477	6.0000	1.1940	1.1721
5478	3.0000	0.5970	0.5861
5479	7.0000	1.3930	1.3675
5480	5.0000	0.9950	0.9768
5481	3.0000	0.5970	0.5861
5482	3.0000	0.5970	0.5861
5483	7.0000	1.3930	1.3675
5484	4.0000	0.7960	0.7814
5485	7.0000	1.3930	1.3675
5486	3.0000	0.5970	0.5861
5487	3.0000	0.5970	0.5861
5488	7.0000	1.3930	1.3675
5489	7.0000	1.3930	1.3675
5490	5.0000	0.9950	0.9768
5491	5.0000	0.9950	0.9768
5492	6.0000	1.1940	1.1721
5493	4.0000	0.7960	0.7814
5494	5.0000	0.9950	0.9768
5495	7.0000	1.3930	1.3675
5496	3.0000	0.5970	0.5861
5497	3.0000	0.5970	0.5861
5498	7.0000	1.3930	1.3675
5499	4.0000	0.7960	0.7814
5500	4.0000	0.7960	0.7814
5501	5.0000	0.9950	0.9768
5502	3.0000	0.5970	0.5861
5503	3.0000	0.5970	0.5861
5504	4.0000	0.7960	0.7814
5505	7.0000	1.3930	1.3675
5506	7.0000	1.3930	1.3675
5507	7.0000	1.3930	1.3675
5508	3.0000	0.5970	0.5861
5509	4.0000	0.7960	0.7814
5510	4.0000	0.7960	0.7814
5511	7.0000	1.3930	1.3675
5512	6.0000	1.1940	1.1721
5513	7.0000	1.3930	1.3675
5514	7.0000	1.3930	1.3675
5515	7.0000	1.3930	1.3675
5516	7.0000	1.3930	1.3675
5517	7.0000	1.3930	1.3675
5518	5.0000	0.9950	0.9768
5519	6.0000	1.1940	1.1721
5520	7.0000	1.3930	1.3675
5521	4.0000	0.7960	0.7814
5522	5.0000	0.9950	0.9768
5523	7.0000	1.3930	1.3675
5524	7.0000	1.3930	1.3675
5525	4.0000	0.7960	0.7814
5526	7.0000	1.3930	1.3675
5527	5.0000	0.9950	0.9768
5528	6.0000	1.1940	1.1721
5529	3.0000	0.5970	0.5861
5530	7.0000	1.3930	1.3675
5531	5.0000	0.9950	0.9768
5532	6.0000	1.1940	1.1721
5533	6.0000	1.1940	1.1721
5534	3.0000	0.5970	0.5861
5535	3.0000	0.5970	0.5861
5536	6.0000	1.1940	1.1721
5537	7.0000	1.3930	1.3675
5538	3.0000	0.5970	0.5861
5539	5.0000	0.9950	0.9768
5540	6.0000	1.1940	1.1721
5541	7.0000	1.3930	1.3675
5542	5.0000	0.9950	0.9768
5543	7.0000	1.3930	1.3675
5544	3.0000	0.5970	0.5861
5545	5.0000	0.9950	0.9768
5546	5.0000	0.9950	0.9768
5547	6.0000	1.1940	1.1721
5548	5.0000	0.9950	0.9768
5549	3.0000	0.5970	0.5861
5550	7.0000	1.3930	1.3675
5551	3.0000	0.5970	0.5861
5552	5.0000	0.9950	0.9768
5553	7.0000	1.3930	1.3675
5554	7.0000	1.3930	1.3675
5555	5.0000	0.9950	0.9768
5556	7.0000	1.3930	1.3675
5557	7.0000	1.3930	1.3675
5558	7.0000	1.3930	1.3675
5559	6.0000	1.1940	1.1721
5560	7.0000	1.3930	1.3675
5561	5.0000	0.9950	0.9768
5562	7.0000	1.3930	1.3675
5563	5.0000	0.9950	0.9768
5564	7.0000	1.3930	1.3675
5565	6.0000	1.1940	1.1721
5566	6.0000	1.1940	1.1721
5567	7.0000	1.3930	1.3675
5568	6.0000	1.1940	1.1721
5569	3.0000	0.5970	0.5861
5570	7.0000	1.3930	1.3675
5571	5.0000	0.9950	0.9768
5572	7.0000	1.3930	1.3675
5573	6.0000	1.1940	1.1721
5574	6.0000	1.1940	1.1721
5575	5.0000	0.9950	0.9768
5576	7.0000	1.3930	1.3675
5577	7.0000	1.3930	1.3675
5578	3.0000	0.5970	0.5861
5579	7.0000	1.3930	1.3675
5580	7.0000	1.3930	1.3675
5581	0.0000	0.0000	0.0000
5582	7.0000	1.3930	1.3675
5583	3.0000	0.5970	0.5861
5584	5.0000	0.9950	0.9768
5585	7.0000	1.3930	1.3675
5586	5.0000	0.9950	0.9768
5587	7.0000	1.3930	1.3675
5588	4.0000	0.7960	0.7814
5589	5.0000	0.9950	0.9768
5590	3.0000	0.5970	0.5861
5591	5.0000	0.9950	0.9768
5592	5.0000	0.9950	0.9768
5593	7.0000	1.3930	1.3675
5594	0.0000	0.0000	0.0000
5595	3.0000	0.5970	0.5861
5596	3.0000	0.5970	0.5861
5597	7.0000	1.3930	1.3675
5598	7.0000	1.3930	1.3675
5599	3.0000	0.5970	0.5861
5600	7.0000	1.3930	1.3675
5601	7.0000	1.3930	1.3675
5602	0.0000	0.0000	0.0000
5603	6.0000	1.1940	1.1721
5604	3.0000	0.5970	0.5861
5605	6.0000	1.1940	1.1721
5606	3.0000	0.5970	0.5861
5607	3.0000	0.5970	0.5861
5608	7.0000	1.3930	1.3675
5609	6.0000	1.1940	1.1721
5610	3.0000	0.5970	0.5861
5611	7.0000	1.3930	1.3675
5612	7.0000	1.3930	1.3675
5613	5.0000	0.9950	0.9768
5614	4.0000	0.7960	0.7814
5615	4.0000	0.7960	0.7814
5616	3.0000	0.5970	0.5861
5617	7.0000	1.3930	1.3675
5618	7.0000	1.3930	1.3675
5619	7.0000	1.3930	1.3675
5620	6.0000	1.1940	1.1721
5621	6.0000	1.1940	1.1721
5622	6.0000	1.1940	1.1721
5623	7.0000	1.3930	1.3675
5624	6.0000	1.1940	1.1721
5625	5.0000	0.9950	0.9768
5626	5.0000	0.9950	0.9768
5627	7.0000	1.3930	1.3675
5628	3.0000	0.5970	0.5861
5629	6.0000	1.1940	1.1721
5630	6.0000	1.1940	1.1721
5631	3.0000	0.5970	0.5861
5632	4.0000	0.7960	0.7814
5633	5.0000	0.9950	0.9768
5634	7.0000	1.3930	1.3675
5635	3.0000	0.5970	0.5861
5636	3.0000	0.5970	0.5861
5637	5.0000	0.9950	0.9768
5638	3.0000	0.5970	0.5861
5639	7.0000	1.3930	1.3675
5640	5.0000	0.9950	0.9768
5641	7.0000	1.3930	1.3675
5642	7.0000	1.3930	1.3675
5643	5.0000	0.9950	0.9768
5644	5.0000	0.9950	0.9768
5645	5.0000	0.9950	0.9768
5646	3.0000	0.5970	0.5861
5647	5.0000	0.9950	0.9768
5648	3.0000	0.5970	0.5861
5649	3.0000	0.5970	0.5861
5650	3.0000	0.5970	0.5861
5651	7.0000	1.3930	1.3675
5652	5.0000	0.9950	0.9768
5653	7.0000	1.3930	1.3675
5654	7.0000	1.3930	1.3675
5655	3.0000	0.5970	0.5861
5656	7.0000	1.3930	1.3675
5657	3.0000	0.5970	0.5861
5658	5.0000	0.9950	0.9768
5659	6.0000	1.1940	1.1721
5660	7.0000	1.3930	1.3675
5661	5.0000	0.9950	0.9768
5662	6.0000	1.1940	1.1721
5663	7.0000	1.3930	1.3675
5664	3.0000	0.5970	0.5861
5665	4.0000	0.7960	0.7814
5666	3.0000	0.5970	0.5861
5667	3.0000	0.5970	0.5861
5668	3.0000	0.5970	0.5861
5669	7.0000	1.3930	1.3675
5670	6.0000	1.1940	1.1721
5671	6.0000	1.1940	1.1721
5672	3.0000	0.5970	0.5861
5673	5.0000	0.9950	0.9768
5674	7.0000	1.3930	1.3675
5675	3.0000	0.5970	0.5861
5676	5.0000	0.9950	0.9768
5677	5.0000	0.9950	0.9768
5678	3.0000	0.5970	0.5861
5679	6.0000	1.1940	1.1721
5680	7.0000	1.3930	1.3675
5681	3.0000	0.5970	0.5861
5682	7.0000	1.3930	1.3675
5683	3.0000	0.5970	0.5861
5684	4.0000	0.7960	0.7814
5685	3.0000	0.5970	0.5861
5686	5.0000	0.9950	0.9768
5687	7.0000	1.3930	1.3675
5688	4.0000	0.7960	0.7814
5689	4.0000	0.7960	0.7814
5690	3.0000	0.5970	0.5861
5691	5.0000	0.9950	0.9768
5692	3.0000	0.5970	0.5861
5693	5.0000	0.9950	0.9768
5694	3.0000	0.5970	0.5861
5695	3.0000	0.5970	0.5861
5696	7.0000	1.3930	1.3675
5697	7.0000	1.3930	1.3675
5698	4.0000	0.7960	0.7814
5699	7.0000	1.3930	1.3675
5700	3.0000	0.5970	0.5861
5701	5.0000	0.9950	0.9768
5702	3.0000	0.5970	0.5861
5703	7.0000	1.3930	1.3675
5704	3.0000	0.5970	0.5861
5705	7.0000	1.3930	1.3675
5706	6.0000	1.1940	1.1721
5707	6.0000	1.1940	1.1721
5708	3.0000	0.5970	0.5861
5709	7.0000	1.3930	1.3675
5710	5.0000	0.9950	0.9768
5711	5.0000	0.9950	0.9768
5712	4.0000	0.7960	0.7814
5713	6.0000	1.1940	1.1721
5714	3.0000	0.5970	0.5861
5715	7.0000	1.3930	1.3675
5716	7.0000	1.3930	1.3675
5717	6.0000	1.1940	1.1721
5718	7.0000	1.3930	1.3675
5719	7.0000	1.3930	1.3675
5720	7.0000	1.3930	1.3675
5721	3.0000	0.5970	0.5861
5722	3.0000	0.5970	0.5861
5723	5.0000	0.9950	0.9768
5724	3.0000	0.5970	0.5861
5725	5.0000	0.9950	0.9768
5726	5.0000	0.9950	0.9768
5727	3.0000	0.5970	0.5861
5728	5.0000	0.9950	0.9768
5729	3.0000	0.5970	0.5861
5730	6.0000	1.1940	1.1721
5731	0.0000	0.0000	0.0000
5732	6.0000	1.1940	1.1721
5733	4.0000	0.7960	0.7814
5734	6.0000	1.1940	1.1721
5735	3.0000	0.5970	0.5861
5736	7.0000	1.3930	1.3675
5737	4.0000	0.7960	0.7814
5738	0.0000	0.0000	0.0000
5739	3.0000	0.5970	0.5861
5740	3.0000	0.5970	0.5861
5741	7.0000	1.3930	1.3675
5742	5.0000	0.9950	0.9768
5743	6.0000	1.1940	1.1721
5744	7.0000	1.3930	1.3675
5745	6.0000	1.1940	1.1721
5746	5.0000	0.9950	0.9768
5747	3.0000	0.5970	0.5861
5748	6.0000	1.1940	1.1721
5749	3.0000	0.5970	0.5861
5750	5.0000	0.9950	0.9768
5751	3.0000	0.5970	0.5861
5752	3.0000	0.5970	0.5861
5753	4.0000	0.7960	0.7814
5754	7.0000	1.3930	1.3675
5755	5.0000	0.9950	0.9768
5756	5.0000	0.9950	0.9768
5757	4.0000	0.7960	0.7814
5758	5.0000	0.9950	0.9768
5759	5.0000	0.9950	0.9768
5760	3.0000	0.5970	0.5861
5761	7.0000	1.3930	1.3675
5762	7.0000	1.3930	1.3675
5763	7.0000	1.3930	1.3675
5764	4.0000	0.7960	0.7814
5765	6.0000	1.1940	1.1721
5766	3.0000	0.5970	0.5861
5767	7.0000	1.3930	1.3675
5768	7.0000	1.3930	1.3675
5769	5.0000	0.9950	0.9768
5770	5.0000	0.9950	0.9768
5771	3.0000	0.5970	0.5861
5772	3.0000	0.5970	0.5861
5773	7.0000	1.3930	1.3675
5774	7.0000	1.3930	1.3675
5775	4.0000	0.7960	0.7814
5776	5.0000	0.9950	0.9768
5777	7.0000	1.3930	1.3675
5778	6.0000	1.1940	1.1721
5779	4.0000	0.7960	0.7814
5780	3.0000	0.5970	0.5861
5781	3.0000	0.5970	0.5861
5782	3.0000	0.5970	0.5861
5783	5.0000	0.9950	0.9768
5784	3.0000	0.5970	0.5861
5785	5.0000	0.9950	0.9768
5786	4.0000	0.7960	0.7814
5787	6.0000	1.1940	1.1721
5788	7.0000	1.3930	1.3675
5789	7.0000	1.3930	1.3675
5790	3.0000	0.5970	0.5861
5791	3.0000	0.5970	0.5861
5792	7.0000	1.3930	1.3675
5793	3.0000	0.5970	0.5861
5794	7.0000	1.3930	1.3675
5795	7.0000	1.3930	1.3675
5796	4.0000	0.7960	0.7814
5797	6.0000	1.1940	1.1721
5798	3.0000	0.5970	0.5861
5799	5.0000	0.9950	0.9768
5800	7.0000	1.3930	1.3675
5801	7.0000	1.3930	1.3675
5802	5.0000	0.9950	0.9768
5803	5.0000	0.9950	0.9768
5804	5.0000	0.9950	0.9768
5805	5.0000	0.9950	0.9768
5806	7.0000	1.3930	1.3675
5807	3.0000	0.5970	0.5861
5808	7.0000	1.3930	1.3675
5809	5.0000	0.9950	0.9768
5810	7.0000	1.3930	1.3675
5811	5.0000	0.9950	0.9768
5812	3.0000	0.5970	0.5861
5813	4.0000	0.7960	0.7814
5814	7.0000	1.3930	1.3675
5815	3.0000	0.5970	0.5861
5816	7.0000	1.3930	1.3675
5817	6.0000	1.1940	1.1721
5818	3.0000	0.5970	0.5861
5819	7.0000	1.3930	1.3675
5820	7.0000	1.3930	1.3675
5821	7.0000	1.3930	1.3675
5822	3.0000	0.5970	0.5861
5823	4.0000	0.7960	0.7814
5824	7.0000	1.3930	1.3675
5825	5.0000	0.9950	0.9768
5826	3.0000	0.5970	0.5861
5827	6.0000	1.1940	1.1721
5828	5.0000	0.9950	0.9768
5829	3.0000	0.5970	0.5861
5830	3.0000	0.5970	0.5861
5831	4.0000	0.7960	0.7814
5832	7.0000	1.3930	1.3675
5833	3.0000	0.5970	0.5861
5834	7.0000	1.3930	1.3675
5835	6.0000	1.1940	1.1721
5836	7.0000	1.3930	1.3675
5837	7.0000	1.3930	1.3675
5838	5.0000	0.9950	0.9768
5839	0.0000	0.0000	0.0000
5840	3.0000	0.5970	0.5861
5841	7.0000	1.3930	1.3675
5842	3.0000	0.5970	0.5861
5843	6.0000	1.1940	1.1721
5844	7.0000	1.3930	1.3675
5845	4.0000	0.7960	0.7814
5846	7.0000	1.3930	1.3675
5847	7.0000	1.3930	1.3675
5848	5.0000	0.9950	0.9768
5849	7.0000	1.3930	1.3675
5850	7.0000	1.3930	1.3675
5851	7.0000	1.3930	1.3675
5852	7.0000	1.3930	1.3675
5853	7.0000	1.3930	1.3675
5854	3.0000	0.5970	0.5861
5855	3.0000	0.5970	0.5861
5856	3.0000	0.5970	0.5861
5857	3.0000	0.5970	0.5861
5858	5.0000	0.9950	0.9768
5859	5.0000	0.9950	0.9768
5860	3.0000	0.5970	0.5861
5861	7.0000	1.3930	1.3675
5862	3.0000	0.5970	0.5861
5863	3.0000	0.5970	0.5861
5864	4.0000	0.7960	0.7814
5865	6.0000	1.1940	1.1721
5866	5.0000	0.9950	0.9768
5867	4.0000	0.7960	0.7814
5868	6.0000	1.1940	1.1721
5869	7.0000	1.3930	1.3675
5870	7.0000	1.3930	1.3675
5871	5.0000	0.9950	0.9768
5872	5.0000	0.9950	0.9768
5873	5.0000	0.9950	0.9768
5874	7.0000	1.3930	1.3675
5875	7.0000	1.3930	1.3675
5876	7.0000	1.3930	1.3675
5877	5.0000	0.9950	0.9768
5878	7.0000	1.3930	1.3675
5879	7.0000	1.3930	1.3675
5880	7.0000	1.3930	1.3675
5881	3.0000	0.5970	0.5861
5882	5.0000	0.9950	0.9768
5883	7.0000	1.3930	1.3675
5884	3.0000	0.5970	0.5861
5885	3.0000	0.5970	0.5861
5886	3.0000	0.5970	0.5861
5887	7.0000	1.3930	1.3675
5888	6.0000	1.1940	1.1721
5889	7.0000	1.3930	1.3675
5890	7.0000	1.3930	1.3675
5891	5.0000	0.9950	0.9768
5892	3.0000	0.5970	0.5861
5893	3.0000	0.5970	0.5861
5894	6.0000	1.1940	1.1721
5895	3.0000	0.5970	0.5861
5896	5.0000	0.9950	0.9768
5897	5.0000	0.9950	0.9768
5898	7.0000	1.3930	1.3675
5899	7.0000	1.3930	1.3675
5900	7.0000	1.3930	1.3675
5901	7.0000	1.3930	1.3675
5902	3.0000	0.5970	0.5861
5903	7.0000	1.3930	1.3675
5904	3.0000	0.5970	0.5861
5905	3.0000	0.5970	0.5861
5906	3.0000	0.5970	0.5861
5907	3.0000	0.5970	0.5861
5908	3.0000	0.5970	0.5861
5909	7.0000	1.3930	1.3675
5910	4.0000	0.7960	0.7814
5911	3.0000	0.5970	0.5861
5912	7.0000	1.3930	1.3675
5913	5.0000	0.9950	0.9768
5914	3.0000	0.5970	0.5861
5915	3.0000	0.5970	0.5861
5916	7.0000	1.3930	1.3675
5917	7.0000	1.3930	1.3675
5918	6.0000	1.1940	1.1721
5919	7.0000	1.3930	1.3675
5920	4.0000	0.7960	0.7814
5921	7.0000	1.3930	1.3675
5922	7.0000	1.3930	1.3675
5923	3.0000	0.5970	0.5861
5924	7.0000	1.3930	1.3675
5925	7.0000	1.3930	1.3675
5926	3.0000	0.5970	0.5861
5927	7.0000	1.3930	1.3675
5928	3.0000	0.5970	0.5861
5929	7.0000	1.3930	1.3675
5930	5.0000	0.9950	0.9768
5931	5.0000	0.9950	0.9768
5932	4.0000	0.7960	0.7814
5933	7.0000	1.3930	1.3675
5934	3.0000	0.5970	0.5861
5935	7.0000	1.3930	1.3675
5936	0.0000	0.0000	0.0000
5937	5.0000	0.9950	0.9768
5938	4.0000	0.7960	0.7814
5939	3.0000	0.5970	0.5861
5940	6.0000	1.1940	1.1721
5941	3.0000	0.5970	0.5861
5942	6.0000	1.1940	1.1721
5943	5.0000	0.9950	0.9768
5944	3.0000	0.5970	0.5861
5945	6.0000	1.1940	1.1721
5946	7.0000	1.3930	1.3675
5947	3.0000	0.5970	0.5861
5948	4.0000	0.7960	0.7814
5949	7.0000	1.3930	1.3675
5950	3.0000	0.5970	0.5861
5951	7.0000	1.3930	1.3675
5952	6.0000	1.1940	1.1721
5953	3.0000	0.5970	0.5861
5954	7.0000	1.3930	1.3675
5955	3.0000	0.5970	0.5861
5956	6.0000	1.1940	1.1721
5957	4.0000	0.7960	0.7814
5958	7.0000	1.3930	1.3675
5959	7.0000	1.3930	1.3675
5960	7.0000	1.3930	1.3675
5961	7.0000	1.3930	1.3675
5962	7.0000	1.3930	1.3675
5963	7.0000	1.3930	1.3675
5964	4.0000	0.7960	0.7814
5965	7.0000	1.3930	1.3675
5966	6.0000	1.1940	1.1721
5967	3.0000	0.5970	0.5861
5968	5.0000	0.9950	0.9768
5969	5.0000	0.9950	0.9768
5970	3.0000	0.5970	0.5861
5971	7.0000	1.3930	1.3675
5972	6.0000	1.1940	1.1721
5973	7.0000	1.3930	1.3675
5974	5.0000	0.9950	0.9768
5975	7.0000	1.3930	1.3675
5976	3.0000	0.5970	0.5861
5977	4.0000	0.7960	0.7814
5978	5.0000	0.9950	0.9768
5979	3.0000	0.5970	0.5861
5980	4.0000	0.7960	0.7814
5981	5.0000	0.9950	0.9768
5982	6.0000	1.1940	1.1721
5983	7.0000	1.3930	1.3675
5984	6.0000	1.1940	1.1721
5985	5.0000	0.9950	0.9768
5986	3.0000	0.5970	0.5861
5987	5.0000	0.9950	0.9768
5988	3.0000	0.5970	0.5861
5989	3.0000	0.5970	0.5861
5990	6.0000	1.1940	1.1721
5991	7.0000	1.3930	1.3675
5992	4.0000	0.7960	0.7814
5993	7.0000	1.3930	1.3675
5994	5.0000	0.9950	0.9768
5995	4.0000	0.7960	0.7814
5996	5.0000	0.9950	0.9768
5997	5.0000	0.9950	0.9768
5998	5.0000	0.9950	0.9768
5999	7.0000	1.3930	1.3675
6000	5.0000	0.9950	0.9768
6001	3.0000	0.5970	0.5861
6002	7.0000	1.3930	1.3675
6003	6.0000	1.1940	1.1721
6004	3.0000	0.5970	0.5861
6005	7.0000	1.3930	1.3675
6006	5.0000	0.9950	0.9768
6007	3.0000	0.5970	0.5861
6008	7.0000	1.3930	1.3675
6009	3.0000	0.5970	0.5861
6010	7.0000	1.3930	1.3675
6011	4.0000	0.7960	0.7814
6012	0.0000	0.0000	0.0000
6013	3.0000	0.5970	0.5861
6014	3.0000	0.5970	0.5861
6015	6.0000	1.1940	1.1721
6016	3.0000	0.5970	0.5861
6017	5.0000	0.9950	0.9768
6018	7.0000	1.3930	1.3675
6019	5.0000	0.9950	0.9768
6020	7.0000	1.3930	1.3675
6021	7.0000	1.3930	1.3675
6022	7.0000	1.3930	1.3675
6023	7.0000	1.3930	1.3675
6024	7.0000	1.3930	1.3675
6025	5.0000	0.9950	0.9768
6026	3.0000	0.5970	0.5861
6027	5.0000	0.9950	0.9768
6028	3.0000	0.5970	0.5861
6029	7.0000	1.3930	1.3675
6030	7.0000	1.3930	1.3675
6031	7.0000	1.3930	1.3675
6032	3.0000	0.5970	0.5861
6033	3.0000	0.5970	0.5861
6034	7.0000	1.3930	1.3675
6035	3.0000	0.5970	0.5861
6036	3.0000	0.5970	0.5861
6037	3.0000	0.5970	0.5861
6038	5.0000	0.9950	0.9768
6039	6.0000	1.1940	1.1721
6040	7.0000	1.3930	1.3675
6041	7.0000	1.3930	1.3675
6042	5.0000	0.9950	0.9768
6043	6.0000	1.1940	1.1721
6044	3.0000	0.5970	0.5861
6045	5.0000	0.9950	0.9768
6046	3.0000	0.5970	0.5861
6047	4.0000	0.7960	0.7814
6048	7.0000	1.3930	1.3675
6049	5.0000	0.9950	0.9768
6050	5.0000	0.9950	0.9768
6051	3.0000	0.5970	0.5861
6052	7.0000	1.3930	1.3675
6053	3.0000	0.5970	0.5861
6054	4.0000	0.7960	0.7814
6055	5.0000	0.9950	0.9768
6056	5.0000	0.9950	0.9768
6057	5.0000	0.9950	0.9768
6058	5.0000	0.9950	0.9768
6059	6.0000	1.1940	1.1721
6060	3.0000	0.5970	0.5861
6061	7.0000	1.3930	1.3675
6062	0.0000	0.0000	0.0000
6063	5.0000	0.9950	0.9768
6064	7.0000	1.3930	1.3675
6065	7.0000	1.3930	1.3675
6066	6.0000	1.1940	1.1721
6067	3.0000	0.5970	0.5861
6068	5.0000	0.9950	0.9768
6069	7.0000	1.3930	1.3675
6070	3.0000	0.5970	0.5861
6071	7.0000	1.3930	1.3675
6072	5.0000	0.9950	0.9768
6073	7.0000	1.3930	1.3675
6074	7.0000	1.3930	1.3675
6075	6.0000	1.1940	1.1721
6076	6.0000	1.1940	1.1721
6077	7.0000	1.3930	1.3675
6078	3.0000	0.5970	0.5861
6079	6.0000	1.1940	1.1721
6080	3.0000	0.5970	0.5861
6081	5.0000	0.9950	0.9768
6082	7.0000	1.3930	1.3675
6083	7.0000	1.3930	1.3675
6084	7.0000	1.3930	1.3675
6085	5.0000	0.9950	0.9768
6086	7.0000	1.3930	1.3675
6087	7.0000	1.3930	1.3675
6088	6.0000	1.1940	1.1721
6089	7.0000	1.3930	1.3675
6090	3.0000	0.5970	0.5861
6091	3.0000	0.5970	0.5861
6092	3.0000	0.5970	0.5861
6093	3.0000	0.5970	0.5861
6094	5.0000	0.9950	0.9768
6095	6.0000	1.1940	1.1721
6096	3.0000	0.5970	0.5861
6097	7.0000	1.3930	1.3675
6098	6.0000	1.1940	1.1721
6099	3.0000	0.5970	0.5861
6100	7.0000	1.3930	1.3675
6101	3.0000	0.5970	0.5861
6102	3.0000	0.5970	0.5861
6103	7.0000	1.3930	1.3675
6104	6.0000	1.1940	1.1721
6105	6.0000	1.1940	1.1721
6106	7.0000	1.3930	1.3675
6107	3.0000	0.5970	0.5861
6108	5.0000	0.9950	0.9768
6109	6.0000	1.1940	1.1721
6110	5.0000	0.9950	0.9768
6111	7.0000	1.3930	1.3675
6112	5.0000	0.9950	0.9768
6113	7.0000	1.3930	1.3675
6114	4.0000	0.7960	0.7814
6115	3.0000	0.5970	0.5861
6116	6.0000	1.1940	1.1721
6117	7.0000	1.3930	1.3675
6118	7.0000	1.3930	1.3675
6119	4.0000	0.7960	0.7814
6120	4.0000	0.7960	0.7814
6121	7.0000	1.3930	1.3675
6122	3.0000	0.5970	0.5861
6123	7.0000	1.3930	1.3675
6124	5.0000	0.9950	0.9768
6125	3.0000	0.5970	0.5861
6126	5.0000	0.9950	0.9768
6127	7.0000	1.3930	1.3675
6128	6.0000	1.1940	1.1721
6129	3.0000	0.5970	0.5861
6130	3.0000	0.5970	0.5861
6131	4.0000	0.7960	0.7814
6132	3.0000	0.5970	0.5861
6133	7.0000	1.3930	1.3675
6134	7.0000	1.3930	1.3675
6135	7.0000	1.3930	1.3675
6136	3.0000	0.5970	0.5861
6137	3.0000	0.5970	0.5861
6138	5.0000	0.9950	0.9768
6139	3.0000	0.5970	0.5861
6140	7.0000	1.3930	1.3675
6141	6.0000	1.1940	1.1721
6142	6.0000	1.1940	1.1721
6143	7.0000	1.3930	1.3675
6144	3.0000	0.5970	0.5861
6145	7.0000	1.3930	1.3675
6146	3.0000	0.5970	0.5861
6147	5.0000	0.9950	0.9768
6148	3.0000	0.5970	0.5861
6149	4.0000	0.7960	0.7814
6150	5.0000	0.9950	0.9768
6151	3.0000	0.5970	0.5861
6152	7.0000	1.3930	1.3675
6153	3.0000	0.5970	0.5861
6154	7.0000	1.3930	1.3675
6155	7.0000	1.3930	1.3675
6156	3.0000	0.5970	0.5861
6157	7.0000	1.3930	1.3675
6158	3.0000	0.5970	0.5861
6159	7.0000	1.3930	1.3675
6160	5.0000	0.9950	0.9768
6161	7.0000	1.3930	1.3675
6162	7.0000	1.3930	1.3675
6163	7.0000	1.3930	1.3675
6164	7.0000	1.3930	1.3675
6165	3.0000	0.5970	0.5861
6166	5.0000	0.9950	0.9768
6167	3.0000	0.5970	0.5861
6168	7.0000	1.3930	1.3675
6169	3.0000	0.5970	0.5861
6170	3.0000	0.5970	0.5861
6171	3.0000	0.5970	0.5861
6172	3.0000	0.5970	0.5861
6173	6.0000	1.1940	1.1721
6174	5.0000	0.9950	0.9768
6175	7.0000	1.3930	1.3675
6176	3.0000	0.5970	0.5861
6177	7.0000	1.3930	1.3675
6178	3.0000	0.5970	0.5861
6179	3.0000	0.5970	0.5861
6180	3.0000	0.5970	0.5861
6181	3.0000	0.5970	0.5861
6182	7.0000	1.3930	1.3675
6183	5.0000	0.9950	0.9768
6184	7.0000	1.3930	1.3675
6185	7.0000	1.3930	1.3675
6186	7.0000	1.3930	1.3675
6187	6.0000	1.1940	1.1721
6188	3.0000	0.5970	0.5861
6189	5.0000	0.9950	0.9768
6190	7.0000	1.3930	1.3675
6191	5.0000	0.9950	0.9768
6192	3.0000	0.5970	0.5861
6193	3.0000	0.5970	0.5861
6194	6.0000	1.1940	1.1721
6195	3.0000	0.5970	0.5861
6196	3.0000	0.5970	0.5861
6197	5.0000	0.9950	0.9768
6198	3.0000	0.5970	0.5861
6199	6.0000	1.1940	1.1721
6200	0.0000	0.0000	0.0000
6201	3.0000	0.5970	0.5861
6202	6.0000	1.1940	1.1721
