Tree	R-F	R-F_toYuleAvg	R-F_toUnifAvg
5057	5.0000	1.0808	1.0613
5058	5.0000	1.0808	1.0613
5059	5.0000	1.0808	1.0613
5060	5.0000	1.0808	1.0613
5061	5.0000	1.0808	1.0613
5062	4.0000	0.8647	0.8491
5063	5.0000	1.0808	1.0613
5064	5.0000	1.0808	1.0613
5065	5.0000	1.0808	1.0613
5066	5.0000	1.0808	1.0613
5067	5.0000	1.0808	1.0613
5068	5.0000	1.0808	1.0613
5069	5.0000	1.0808	1.0613
5070	4.0000	0.8647	0.8491
5071	4.0000	0.8647	0.8491
5072	5.0000	1.0808	1.0613
5073	5.0000	1.0808	1.0613
5074	4.0000	0.8647	0.8491
5075	5.0000	1.0808	1.0613
5076	5.0000	1.0808	1.0613
5077	5.0000	1.0808	1.0613
5078	5.0000	1.0808	1.0613
5079	5.0000	1.0808	1.0613
5080	5.0000	1.0808	1.0613
5081	4.0000	0.8647	0.8491
5082	4.0000	0.8647	0.8491
5083	5.0000	1.0808	1.0613
5084	5.0000	1.0808	1.0613
5085	5.0000	1.0808	1.0613
5086	5.0000	1.0808	1.0613
5087	5.0000	1.0808	1.0613
5088	5.0000	1.0808	1.0613
5089	5.0000	1.0808	1.0613
5090	5.0000	1.0808	1.0613
5091	5.0000	1.0808	1.0613
5092	5.0000	1.0808	1.0613
5093	5.0000	1.0808	1.0613
5094	5.0000	1.0808	1.0613
5095	5.0000	1.0808	1.0613
5096	5.0000	1.0808	1.0613
5097	4.0000	0.8647	0.8491
5098	5.0000	1.0808	1.0613
5099	5.0000	1.0808	1.0613
5100	4.0000	0.8647	0.8491
5101	3.0000	0.6485	0.6368
5102	5.0000	1.0808	1.0613
5103	5.0000	1.0808	1.0613
5104	5.0000	1.0808	1.0613
5105	5.0000	1.0808	1.0613
5106	3.0000	0.6485	0.6368
5107	4.0000	0.8647	0.8491
5108	5.0000	1.0808	1.0613
5109	5.0000	1.0808	1.0613
5110	4.0000	0.8647	0.8491
5111	5.0000	1.0808	1.0613
5112	5.0000	1.0808	1.0613
5113	4.0000	0.8647	0.8491
5114	5.0000	1.0808	1.0613
5115	5.0000	1.0808	1.0613
5116	5.0000	1.0808	1.0613
5117	5.0000	1.0808	1.0613
5118	5.0000	1.0808	1.0613
5119	4.0000	0.8647	0.8491
5120	5.0000	1.0808	1.0613
5121	5.0000	1.0808	1.0613
5122	5.0000	1.0808	1.0613
5123	5.0000	1.0808	1.0613
5124	5.0000	1.0808	1.0613
5125	5.0000	1.0808	1.0613
5126	5.0000	1.0808	1.0613
5127	5.0000	1.0808	1.0613
5128	5.0000	1.0808	1.0613
5129	5.0000	1.0808	1.0613
5130	4.0000	0.8647	0.8491
5131	4.0000	0.8647	0.8491
5132	5.0000	1.0808	1.0613
5133	4.0000	0.8647	0.8491
5134	5.0000	1.0808	1.0613
5135	5.0000	1.0808	1.0613
5136	5.0000	1.0808	1.0613
5137	4.0000	0.8647	0.8491
5138	5.0000	1.0808	1.0613
5139	5.0000	1.0808	1.0613
5140	5.0000	1.0808	1.0613
5141	5.0000	1.0808	1.0613
5142	4.0000	0.8647	0.8491
5143	5.0000	1.0808	1.0613
5144	5.0000	1.0808	1.0613
5145	4.0000	0.8647	0.8491
5146	5.0000	1.0808	1.0613
5147	5.0000	1.0808	1.0613
5148	5.0000	1.0808	1.0613
5149	4.0000	0.8647	0.8491
5150	4.0000	0.8647	0.8491
5151	5.0000	1.0808	1.0613
5152	5.0000	1.0808	1.0613
5153	5.0000	1.0808	1.0613
5154	5.0000	1.0808	1.0613
5155	4.0000	0.8647	0.8491
5156	5.0000	1.0808	1.0613
5157	5.0000	1.0808	1.0613
5158	4.0000	0.8647	0.8491
5159	5.0000	1.0808	1.0613
5160	5.0000	1.0808	1.0613
5161	4.0000	0.8647	0.8491
5162	5.0000	1.0808	1.0613
5163	5.0000	1.0808	1.0613
5164	4.0000	0.8647	0.8491
5165	5.0000	1.0808	1.0613
5166	4.0000	0.8647	0.8491
5167	4.0000	0.8647	0.8491
5168	4.0000	0.8647	0.8491
5169	5.0000	1.0808	1.0613
5170	5.0000	1.0808	1.0613
5171	4.0000	0.8647	0.8491
5172	5.0000	1.0808	1.0613
5173	5.0000	1.0808	1.0613
5174	5.0000	1.0808	1.0613
5175	5.0000	1.0808	1.0613
5176	5.0000	1.0808	1.0613
5177	5.0000	1.0808	1.0613
5178	5.0000	1.0808	1.0613
5179	5.0000	1.0808	1.0613
5180	5.0000	1.0808	1.0613
5181	4.0000	0.8647	0.8491
5182	5.0000	1.0808	1.0613
5183	5.0000	1.0808	1.0613
5184	5.0000	1.0808	1.0613
5185	5.0000	1.0808	1.0613
5186	5.0000	1.0808	1.0613
5187	5.0000	1.0808	1.0613
5188	5.0000	1.0808	1.0613
5189	4.0000	0.8647	0.8491
5190	5.0000	1.0808	1.0613
5191	5.0000	1.0808	1.0613
5192	4.0000	0.8647	0.8491
5193	5.0000	1.0808	1.0613
5194	3.0000	0.6485	0.6368
5195	5.0000	1.0808	1.0613
5196	5.0000	1.0808	1.0613
5197	4.0000	0.8647	0.8491
5198	5.0000	1.0808	1.0613
5199	5.0000	1.0808	1.0613
5200	5.0000	1.0808	1.0613
5201	5.0000	1.0808	1.0613
5202	4.0000	0.8647	0.8491
5203	5.0000	1.0808	1.0613
5204	5.0000	1.0808	1.0613
5205	4.0000	0.8647	0.8491
5206	4.0000	0.8647	0.8491
5207	5.0000	1.0808	1.0613
5208	5.0000	1.0808	1.0613
5209	4.0000	0.8647	0.8491
5210	5.0000	1.0808	1.0613
5211	5.0000	1.0808	1.0613
5212	4.0000	0.8647	0.8491
5213	5.0000	1.0808	1.0613
5214	5.0000	1.0808	1.0613
5215	5.0000	1.0808	1.0613
5216	5.0000	1.0808	1.0613
5217	5.0000	1.0808	1.0613
5218	5.0000	1.0808	1.0613
5219	5.0000	1.0808	1.0613
5220	5.0000	1.0808	1.0613
5221	5.0000	1.0808	1.0613
5222	5.0000	1.0808	1.0613
5223	5.0000	1.0808	1.0613
5224	4.0000	0.8647	0.8491
5225	5.0000	1.0808	1.0613
5226	5.0000	1.0808	1.0613
5227	4.0000	0.8647	0.8491
5228	5.0000	1.0808	1.0613
5229	4.0000	0.8647	0.8491
5230	5.0000	1.0808	1.0613
5231	4.0000	0.8647	0.8491
5232	4.0000	0.8647	0.8491
5233	5.0000	1.0808	1.0613
5234	5.0000	1.0808	1.0613
5235	5.0000	1.0808	1.0613
5236	5.0000	1.0808	1.0613
5237	5.0000	1.0808	1.0613
5238	4.0000	0.8647	0.8491
5239	5.0000	1.0808	1.0613
5240	5.0000	1.0808	1.0613
5241	4.0000	0.8647	0.8491
5242	4.0000	0.8647	0.8491
5243	4.0000	0.8647	0.8491
5244	5.0000	1.0808	1.0613
5245	5.0000	1.0808	1.0613
5246	5.0000	1.0808	1.0613
5247	5.0000	1.0808	1.0613
5248	5.0000	1.0808	1.0613
5249	5.0000	1.0808	1.0613
5250	5.0000	1.0808	1.0613
5251	5.0000	1.0808	1.0613
5252	5.0000	1.0808	1.0613
5253	5.0000	1.0808	1.0613
5254	5.0000	1.0808	1.0613
5255	5.0000	1.0808	1.0613
5256	5.0000	1.0808	1.0613
5257	5.0000	1.0808	1.0613
5258	5.0000	1.0808	1.0613
5259	5.0000	1.0808	1.0613
5260	5.0000	1.0808	1.0613
5261	5.0000	1.0808	1.0613
5262	4.0000	0.8647	0.8491
5263	5.0000	1.0808	1.0613
5264	5.0000	1.0808	1.0613
5265	5.0000	1.0808	1.0613
5266	5.0000	1.0808	1.0613
5267	5.0000	1.0808	1.0613
5268	5.0000	1.0808	1.0613
5269	5.0000	1.0808	1.0613
5270	5.0000	1.0808	1.0613
5271	5.0000	1.0808	1.0613
5272	5.0000	1.0808	1.0613
5273	5.0000	1.0808	1.0613
5274	4.0000	0.8647	0.8491
5275	5.0000	1.0808	1.0613
5276	4.0000	0.8647	0.8491
5277	5.0000	1.0808	1.0613
5278	5.0000	1.0808	1.0613
5279	4.0000	0.8647	0.8491
5280	5.0000	1.0808	1.0613
5281	5.0000	1.0808	1.0613
5282	5.0000	1.0808	1.0613
5283	5.0000	1.0808	1.0613
5284	4.0000	0.8647	0.8491
5285	4.0000	0.8647	0.8491
5286	5.0000	1.0808	1.0613
5287	5.0000	1.0808	1.0613
5288	5.0000	1.0808	1.0613
5289	5.0000	1.0808	1.0613
5290	5.0000	1.0808	1.0613
5291	3.0000	0.6485	0.6368
5292	5.0000	1.0808	1.0613
5293	5.0000	1.0808	1.0613
5294	4.0000	0.8647	0.8491
5295	5.0000	1.0808	1.0613
5296	5.0000	1.0808	1.0613
5297	5.0000	1.0808	1.0613
5298	5.0000	1.0808	1.0613
5299	5.0000	1.0808	1.0613
5300	5.0000	1.0808	1.0613
5301	5.0000	1.0808	1.0613
5302	5.0000	1.0808	1.0613
5303	5.0000	1.0808	1.0613
5304	5.0000	1.0808	1.0613
5305	5.0000	1.0808	1.0613
5306	5.0000	1.0808	1.0613
5307	5.0000	1.0808	1.0613
5308	5.0000	1.0808	1.0613
5309	4.0000	0.8647	0.8491
5310	5.0000	1.0808	1.0613
5311	5.0000	1.0808	1.0613
5312	5.0000	1.0808	1.0613
5313	5.0000	1.0808	1.0613
5314	5.0000	1.0808	1.0613
5315	5.0000	1.0808	1.0613
5316	5.0000	1.0808	1.0613
5317	3.0000	0.6485	0.6368
5318	4.0000	0.8647	0.8491
5319	5.0000	1.0808	1.0613
5320	5.0000	1.0808	1.0613
5321	5.0000	1.0808	1.0613
5322	5.0000	1.0808	1.0613
5323	5.0000	1.0808	1.0613
5324	4.0000	0.8647	0.8491
5325	5.0000	1.0808	1.0613
5326	5.0000	1.0808	1.0613
5327	5.0000	1.0808	1.0613
5328	5.0000	1.0808	1.0613
5329	5.0000	1.0808	1.0613
5330	4.0000	0.8647	0.8491
5331	3.0000	0.6485	0.6368
5332	3.0000	0.6485	0.6368
5333	5.0000	1.0808	1.0613
5334	5.0000	1.0808	1.0613
5335	5.0000	1.0808	1.0613
5336	4.0000	0.8647	0.8491
5337	5.0000	1.0808	1.0613
5338	5.0000	1.0808	1.0613
5339	4.0000	0.8647	0.8491
5340	5.0000	1.0808	1.0613
5341	5.0000	1.0808	1.0613
5342	5.0000	1.0808	1.0613
5343	5.0000	1.0808	1.0613
5344	5.0000	1.0808	1.0613
5345	5.0000	1.0808	1.0613
5346	5.0000	1.0808	1.0613
5347	5.0000	1.0808	1.0613
5348	5.0000	1.0808	1.0613
5349	5.0000	1.0808	1.0613
5350	5.0000	1.0808	1.0613
5351	5.0000	1.0808	1.0613
5352	4.0000	0.8647	0.8491
5353	3.0000	0.6485	0.6368
5354	5.0000	1.0808	1.0613
5355	5.0000	1.0808	1.0613
5356	4.0000	0.8647	0.8491
5357	5.0000	1.0808	1.0613
5358	5.0000	1.0808	1.0613
5359	5.0000	1.0808	1.0613
5360	5.0000	1.0808	1.0613
5361	4.0000	0.8647	0.8491
5362	3.0000	0.6485	0.6368
5363	5.0000	1.0808	1.0613
5364	5.0000	1.0808	1.0613
5365	5.0000	1.0808	1.0613
5366	4.0000	0.8647	0.8491
5367	5.0000	1.0808	1.0613
5368	5.0000	1.0808	1.0613
5369	3.0000	0.6485	0.6368
5370	5.0000	1.0808	1.0613
5371	5.0000	1.0808	1.0613
5372	4.0000	0.8647	0.8491
5373	5.0000	1.0808	1.0613
5374	5.0000	1.0808	1.0613
5375	5.0000	1.0808	1.0613
5376	5.0000	1.0808	1.0613
5377	4.0000	0.8647	0.8491
5378	5.0000	1.0808	1.0613
5379	5.0000	1.0808	1.0613
5380	5.0000	1.0808	1.0613
5381	5.0000	1.0808	1.0613
5382	4.0000	0.8647	0.8491
5383	5.0000	1.0808	1.0613
5384	5.0000	1.0808	1.0613
5385	4.0000	0.8647	0.8491
5386	5.0000	1.0808	1.0613
5387	5.0000	1.0808	1.0613
5388	3.0000	0.6485	0.6368
5389	5.0000	1.0808	1.0613
5390	5.0000	1.0808	1.0613
5391	5.0000	1.0808	1.0613
5392	5.0000	1.0808	1.0613
5393	5.0000	1.0808	1.0613
5394	5.0000	1.0808	1.0613
5395	5.0000	1.0808	1.0613
5396	5.0000	1.0808	1.0613
5397	5.0000	1.0808	1.0613
5398	5.0000	1.0808	1.0613
5399	4.0000	0.8647	0.8491
5400	5.0000	1.0808	1.0613
5401	5.0000	1.0808	1.0613
5402	4.0000	0.8647	0.8491
5403	5.0000	1.0808	1.0613
5404	5.0000	1.0808	1.0613
5405	5.0000	1.0808	1.0613
5406	5.0000	1.0808	1.0613
5407	5.0000	1.0808	1.0613
5408	5.0000	1.0808	1.0613
5409	5.0000	1.0808	1.0613
5410	5.0000	1.0808	1.0613
5411	5.0000	1.0808	1.0613
5412	5.0000	1.0808	1.0613
5413	5.0000	1.0808	1.0613
5414	5.0000	1.0808	1.0613
5415	4.0000	0.8647	0.8491
5416	5.0000	1.0808	1.0613
5417	4.0000	0.8647	0.8491
5418	5.0000	1.0808	1.0613
5419	3.0000	0.6485	0.6368
5420	5.0000	1.0808	1.0613
5421	5.0000	1.0808	1.0613
5422	5.0000	1.0808	1.0613
5423	5.0000	1.0808	1.0613
5424	5.0000	1.0808	1.0613
5425	5.0000	1.0808	1.0613
5426	5.0000	1.0808	1.0613
5427	4.0000	0.8647	0.8491
5428	4.0000	0.8647	0.8491
5429	5.0000	1.0808	1.0613
5430	4.0000	0.8647	0.8491
5431	4.0000	0.8647	0.8491
5432	0.0000	0.0000	0.0000
5433	2.0000	0.4323	0.4245
5434	5.0000	1.0808	1.0613
5435	3.0000	0.6485	0.6368
5436	5.0000	1.0808	1.0613
5437	5.0000	1.0808	1.0613
5438	4.0000	0.8647	0.8491
5439	5.0000	1.0808	1.0613
5440	4.0000	0.8647	0.8491
5441	3.0000	0.6485	0.6368
5442	5.0000	1.0808	1.0613
5443	5.0000	1.0808	1.0613
5444	5.0000	1.0808	1.0613
5445	5.0000	1.0808	1.0613
5446	3.0000	0.6485	0.6368
5447	4.0000	0.8647	0.8491
5448	5.0000	1.0808	1.0613
5449	5.0000	1.0808	1.0613
5450	5.0000	1.0808	1.0613
5451	5.0000	1.0808	1.0613
5452	5.0000	1.0808	1.0613
5453	5.0000	1.0808	1.0613
5454	5.0000	1.0808	1.0613
5455	5.0000	1.0808	1.0613
5456	5.0000	1.0808	1.0613
5457	5.0000	1.0808	1.0613
5458	5.0000	1.0808	1.0613
5459	5.0000	1.0808	1.0613
5460	5.0000	1.0808	1.0613
5461	5.0000	1.0808	1.0613
5462	5.0000	1.0808	1.0613
5463	5.0000	1.0808	1.0613
5464	5.0000	1.0808	1.0613
5465	5.0000	1.0808	1.0613
5466	5.0000	1.0808	1.0613
5467	5.0000	1.0808	1.0613
5468	5.0000	1.0808	1.0613
5469	5.0000	1.0808	1.0613
5470	5.0000	1.0808	1.0613
5471	3.0000	0.6485	0.6368
5472	4.0000	0.8647	0.8491
5473	5.0000	1.0808	1.0613
5474	4.0000	0.8647	0.8491
5475	5.0000	1.0808	1.0613
5476	5.0000	1.0808	1.0613
5477	5.0000	1.0808	1.0613
5478	5.0000	1.0808	1.0613
5479	5.0000	1.0808	1.0613
5480	4.0000	0.8647	0.8491
5481	5.0000	1.0808	1.0613
5482	5.0000	1.0808	1.0613
5483	5.0000	1.0808	1.0613
5484	5.0000	1.0808	1.0613
5485	5.0000	1.0808	1.0613
5486	5.0000	1.0808	1.0613
5487	5.0000	1.0808	1.0613
5488	5.0000	1.0808	1.0613
5489	5.0000	1.0808	1.0613
5490	5.0000	1.0808	1.0613
5491	5.0000	1.0808	1.0613
5492	5.0000	1.0808	1.0613
5493	5.0000	1.0808	1.0613
5494	5.0000	1.0808	1.0613
5495	5.0000	1.0808	1.0613
5496	4.0000	0.8647	0.8491
5497	5.0000	1.0808	1.0613
5498	5.0000	1.0808	1.0613
5499	5.0000	1.0808	1.0613
5500	5.0000	1.0808	1.0613
5501	5.0000	1.0808	1.0613
5502	5.0000	1.0808	1.0613
5503	4.0000	0.8647	0.8491
5504	4.0000	0.8647	0.8491
5505	5.0000	1.0808	1.0613
5506	5.0000	1.0808	1.0613
5507	5.0000	1.0808	1.0613
5508	5.0000	1.0808	1.0613
5509	5.0000	1.0808	1.0613
5510	5.0000	1.0808	1.0613
5511	4.0000	0.8647	0.8491
5512	5.0000	1.0808	1.0613
5513	4.0000	0.8647	0.8491
5514	4.0000	0.8647	0.8491
5515	5.0000	1.0808	1.0613
5516	5.0000	1.0808	1.0613
5517	5.0000	1.0808	1.0613
5518	5.0000	1.0808	1.0613
5519	5.0000	1.0808	1.0613
5520	5.0000	1.0808	1.0613
5521	4.0000	0.8647	0.8491
5522	5.0000	1.0808	1.0613
5523	4.0000	0.8647	0.8491
5524	4.0000	0.8647	0.8491
5525	5.0000	1.0808	1.0613
5526	5.0000	1.0808	1.0613
5527	5.0000	1.0808	1.0613
5528	5.0000	1.0808	1.0613
5529	3.0000	0.6485	0.6368
5530	5.0000	1.0808	1.0613
5531	5.0000	1.0808	1.0613
5532	5.0000	1.0808	1.0613
5533	4.0000	0.8647	0.8491
5534	5.0000	1.0808	1.0613
5535	5.0000	1.0808	1.0613
5536	5.0000	1.0808	1.0613
5537	5.0000	1.0808	1.0613
5538	4.0000	0.8647	0.8491
5539	4.0000	0.8647	0.8491
5540	5.0000	1.0808	1.0613
5541	5.0000	1.0808	1.0613
5542	5.0000	1.0808	1.0613
5543	5.0000	1.0808	1.0613
5544	5.0000	1.0808	1.0613
5545	4.0000	0.8647	0.8491
5546	5.0000	1.0808	1.0613
5547	4.0000	0.8647	0.8491
5548	4.0000	0.8647	0.8491
5549	5.0000	1.0808	1.0613
5550	5.0000	1.0808	1.0613
5551	4.0000	0.8647	0.8491
5552	5.0000	1.0808	1.0613
5553	4.0000	0.8647	0.8491
5554	5.0000	1.0808	1.0613
5555	5.0000	1.0808	1.0613
5556	5.0000	1.0808	1.0613
5557	4.0000	0.8647	0.8491
5558	5.0000	1.0808	1.0613
5559	5.0000	1.0808	1.0613
5560	5.0000	1.0808	1.0613
5561	4.0000	0.8647	0.8491
5562	5.0000	1.0808	1.0613
5563	5.0000	1.0808	1.0613
5564	4.0000	0.8647	0.8491
5565	4.0000	0.8647	0.8491
5566	4.0000	0.8647	0.8491
5567	5.0000	1.0808	1.0613
5568	4.0000	0.8647	0.8491
5569	4.0000	0.8647	0.8491
5570	5.0000	1.0808	1.0613
5571	5.0000	1.0808	1.0613
5572	5.0000	1.0808	1.0613
5573	5.0000	1.0808	1.0613
5574	5.0000	1.0808	1.0613
5575	5.0000	1.0808	1.0613
5576	4.0000	0.8647	0.8491
5577	5.0000	1.0808	1.0613
5578	4.0000	0.8647	0.8491
5579	5.0000	1.0808	1.0613
5580	5.0000	1.0808	1.0613
5581	5.0000	1.0808	1.0613
5582	5.0000	1.0808	1.0613
5583	4.0000	0.8647	0.8491
5584	5.0000	1.0808	1.0613
5585	5.0000	1.0808	1.0613
5586	5.0000	1.0808	1.0613
5587	4.0000	0.8647	0.8491
5588	5.0000	1.0808	1.0613
5589	5.0000	1.0808	1.0613
5590	5.0000	1.0808	1.0613
5591	4.0000	0.8647	0.8491
5592	5.0000	1.0808	1.0613
5593	5.0000	1.0808	1.0613
5594	4.0000	0.8647	0.8491
5595	5.0000	1.0808	1.0613
5596	4.0000	0.8647	0.8491
5597	5.0000	1.0808	1.0613
5598	5.0000	1.0808	1.0613
5599	4.0000	0.8647	0.8491
5600	5.0000	1.0808	1.0613
5601	5.0000	1.0808	1.0613
5602	5.0000	1.0808	1.0613
5603	4.0000	0.8647	0.8491
5604	5.0000	1.0808	1.0613
5605	5.0000	1.0808	1.0613
5606	4.0000	0.8647	0.8491
5607	5.0000	1.0808	1.0613
5608	4.0000	0.8647	0.8491
5609	3.0000	0.6485	0.6368
5610	5.0000	1.0808	1.0613
5611	5.0000	1.0808	1.0613
5612	5.0000	1.0808	1.0613
5613	5.0000	1.0808	1.0613
5614	5.0000	1.0808	1.0613
5615	5.0000	1.0808	1.0613
5616	5.0000	1.0808	1.0613
5617	5.0000	1.0808	1.0613
5618	5.0000	1.0808	1.0613
5619	5.0000	1.0808	1.0613
5620	4.0000	0.8647	0.8491
5621	5.0000	1.0808	1.0613
5622	4.0000	0.8647	0.8491
5623	4.0000	0.8647	0.8491
5624	5.0000	1.0808	1.0613
5625	5.0000	1.0808	1.0613
5626	4.0000	0.8647	0.8491
5627	5.0000	1.0808	1.0613
5628	5.0000	1.0808	1.0613
5629	4.0000	0.8647	0.8491
5630	5.0000	1.0808	1.0613
5631	5.0000	1.0808	1.0613
5632	5.0000	1.0808	1.0613
5633	5.0000	1.0808	1.0613
5634	3.0000	0.6485	0.6368
5635	3.0000	0.6485	0.6368
5636	4.0000	0.8647	0.8491
5637	4.0000	0.8647	0.8491
5638	4.0000	0.8647	0.8491
5639	5.0000	1.0808	1.0613
5640	5.0000	1.0808	1.0613
5641	5.0000	1.0808	1.0613
5642	4.0000	0.8647	0.8491
5643	4.0000	0.8647	0.8491
5644	4.0000	0.8647	0.8491
5645	5.0000	1.0808	1.0613
5646	5.0000	1.0808	1.0613
5647	5.0000	1.0808	1.0613
5648	5.0000	1.0808	1.0613
5649	4.0000	0.8647	0.8491
5650	4.0000	0.8647	0.8491
5651	5.0000	1.0808	1.0613
5652	5.0000	1.0808	1.0613
5653	5.0000	1.0808	1.0613
5654	4.0000	0.8647	0.8491
5655	5.0000	1.0808	1.0613
5656	5.0000	1.0808	1.0613
5657	5.0000	1.0808	1.0613
5658	4.0000	0.8647	0.8491
5659	5.0000	1.0808	1.0613
5660	5.0000	1.0808	1.0613
5661	5.0000	1.0808	1.0613
5662	5.0000	1.0808	1.0613
5663	5.0000	1.0808	1.0613
5664	4.0000	0.8647	0.8491
5665	5.0000	1.0808	1.0613
5666	5.0000	1.0808	1.0613
5667	4.0000	0.8647	0.8491
5668	5.0000	1.0808	1.0613
5669	5.0000	1.0808	1.0613
5670	5.0000	1.0808	1.0613
5671	5.0000	1.0808	1.0613
5672	5.0000	1.0808	1.0613
5673	5.0000	1.0808	1.0613
5674	5.0000	1.0808	1.0613
5675	5.0000	1.0808	1.0613
5676	5.0000	1.0808	1.0613
5677	5.0000	1.0808	1.0613
5678	5.0000	1.0808	1.0613
5679	4.0000	0.8647	0.8491
5680	4.0000	0.8647	0.8491
5681	5.0000	1.0808	1.0613
5682	3.0000	0.6485	0.6368
5683	5.0000	1.0808	1.0613
5684	5.0000	1.0808	1.0613
5685	5.0000	1.0808	1.0613
5686	4.0000	0.8647	0.8491
5687	5.0000	1.0808	1.0613
5688	5.0000	1.0808	1.0613
5689	4.0000	0.8647	0.8491
5690	5.0000	1.0808	1.0613
5691	5.0000	1.0808	1.0613
5692	4.0000	0.8647	0.8491
5693	5.0000	1.0808	1.0613
5694	4.0000	0.8647	0.8491
5695	5.0000	1.0808	1.0613
5696	5.0000	1.0808	1.0613
5697	5.0000	1.0808	1.0613
5698	5.0000	1.0808	1.0613
5699	5.0000	1.0808	1.0613
5700	4.0000	0.8647	0.8491
5701	5.0000	1.0808	1.0613
5702	5.0000	1.0808	1.0613
5703	5.0000	1.0808	1.0613
5704	5.0000	1.0808	1.0613
5705	5.0000	1.0808	1.0613
5706	5.0000	1.0808	1.0613
5707	5.0000	1.0808	1.0613
5708	4.0000	0.8647	0.8491
5709	5.0000	1.0808	1.0613
5710	5.0000	1.0808	1.0613
5711	5.0000	1.0808	1.0613
5712	5.0000	1.0808	1.0613
5713	5.0000	1.0808	1.0613
5714	4.0000	0.8647	0.8491
5715	5.0000	1.0808	1.0613
5716	3.0000	0.6485	0.6368
5717	5.0000	1.0808	1.0613
5718	4.0000	0.8647	0.8491
5719	4.0000	0.8647	0.8491
5720	4.0000	0.8647	0.8491
5721	5.0000	1.0808	1.0613
5722	5.0000	1.0808	1.0613
5723	5.0000	1.0808	1.0613
5724	4.0000	0.8647	0.8491
5725	4.0000	0.8647	0.8491
5726	5.0000	1.0808	1.0613
5727	5.0000	1.0808	1.0613
5728	5.0000	1.0808	1.0613
5729	5.0000	1.0808	1.0613
5730	5.0000	1.0808	1.0613
5731	5.0000	1.0808	1.0613
5732	5.0000	1.0808	1.0613
5733	5.0000	1.0808	1.0613
5734	5.0000	1.0808	1.0613
5735	4.0000	0.8647	0.8491
5736	5.0000	1.0808	1.0613
5737	4.0000	0.8647	0.8491
5738	4.0000	0.8647	0.8491
5739	5.0000	1.0808	1.0613
5740	5.0000	1.0808	1.0613
5741	5.0000	1.0808	1.0613
5742	4.0000	0.8647	0.8491
5743	5.0000	1.0808	1.0613
5744	3.0000	0.6485	0.6368
5745	5.0000	1.0808	1.0613
5746	5.0000	1.0808	1.0613
5747	5.0000	1.0808	1.0613
5748	4.0000	0.8647	0.8491
5749	5.0000	1.0808	1.0613
5750	5.0000	1.0808	1.0613
5751	5.0000	1.0808	1.0613
5752	5.0000	1.0808	1.0613
5753	2.0000	0.4323	0.4245
5754	4.0000	0.8647	0.8491
5755	5.0000	1.0808	1.0613
5756	5.0000	1.0808	1.0613
5757	5.0000	1.0808	1.0613
5758	5.0000	1.0808	1.0613
5759	5.0000	1.0808	1.0613
5760	5.0000	1.0808	1.0613
5761	5.0000	1.0808	1.0613
5762	5.0000	1.0808	1.0613
5763	4.0000	0.8647	0.8491
5764	3.0000	0.6485	0.6368
5765	5.0000	1.0808	1.0613
5766	5.0000	1.0808	1.0613
5767	4.0000	0.8647	0.8491
5768	5.0000	1.0808	1.0613
5769	4.0000	0.8647	0.8491
5770	5.0000	1.0808	1.0613
5771	5.0000	1.0808	1.0613
5772	5.0000	1.0808	1.0613
5773	5.0000	1.0808	1.0613
5774	5.0000	1.0808	1.0613
5775	5.0000	1.0808	1.0613
5776	4.0000	0.8647	0.8491
5777	5.0000	1.0808	1.0613
5778	5.0000	1.0808	1.0613
5779	5.0000	1.0808	1.0613
5780	5.0000	1.0808	1.0613
5781	3.0000	0.6485	0.6368
5782	4.0000	0.8647	0.8491
5783	4.0000	0.8647	0.8491
5784	5.0000	1.0808	1.0613
5785	5.0000	1.0808	1.0613
5786	5.0000	1.0808	1.0613
5787	5.0000	1.0808	1.0613
5788	3.0000	0.6485	0.6368
5789	5.0000	1.0808	1.0613
5790	5.0000	1.0808	1.0613
5791	5.0000	1.0808	1.0613
5792	5.0000	1.0808	1.0613
5793	4.0000	0.8647	0.8491
5794	5.0000	1.0808	1.0613
5795	5.0000	1.0808	1.0613
5796	5.0000	1.0808	1.0613
5797	5.0000	1.0808	1.0613
5798	5.0000	1.0808	1.0613
5799	5.0000	1.0808	1.0613
5800	4.0000	0.8647	0.8491
5801	5.0000	1.0808	1.0613
5802	4.0000	0.8647	0.8491
5803	5.0000	1.0808	1.0613
5804	4.0000	0.8647	0.8491
5805	5.0000	1.0808	1.0613
5806	5.0000	1.0808	1.0613
5807	5.0000	1.0808	1.0613
5808	5.0000	1.0808	1.0613
5809	4.0000	0.8647	0.8491
5810	5.0000	1.0808	1.0613
5811	5.0000	1.0808	1.0613
5812	5.0000	1.0808	1.0613
5813	5.0000	1.0808	1.0613
5814	5.0000	1.0808	1.0613
5815	5.0000	1.0808	1.0613
5816	5.0000	1.0808	1.0613
5817	5.0000	1.0808	1.0613
5818	5.0000	1.0808	1.0613
5819	4.0000	0.8647	0.8491
5820	4.0000	0.8647	0.8491
5821	5.0000	1.0808	1.0613
5822	5.0000	1.0808	1.0613
5823	5.0000	1.0808	1.0613
5824	5.0000	1.0808	1.0613
5825	1.0000	0.2162	0.2123
5826	5.0000	1.0808	1.0613
5827	4.0000	0.8647	0.8491
5828	5.0000	1.0808	1.0613
5829	5.0000	1.0808	1.0613
5830	5.0000	1.0808	1.0613
5831	5.0000	1.0808	1.0613
5832	3.0000	0.6485	0.6368
