Tree	R-F	R-F_toYuleAvg	R-F_toUnifAvg
4950	3.0000	1.1610	1.1385
4951	3.0000	1.1610	1.1385
4952	3.0000	1.1610	1.1385
4953	3.0000	1.1610	1.1385
4954	1.0000	0.3870	0.3795
4955	2.0000	0.7740	0.7590
4956	3.0000	1.1610	1.1385
4957	3.0000	1.1610	1.1385
4958	3.0000	1.1610	1.1385
4959	3.0000	1.1610	1.1385
4960	3.0000	1.1610	1.1385
4961	3.0000	1.1610	1.1385
4962	2.0000	0.7740	0.7590
4963	2.0000	0.7740	0.7590
4964	1.0000	0.3870	0.3795
4965	2.0000	0.7740	0.7590
4966	3.0000	1.1610	1.1385
4967	2.0000	0.7740	0.7590
4968	3.0000	1.1610	1.1385
4969	3.0000	1.1610	1.1385
4970	3.0000	1.1610	1.1385
4971	3.0000	1.1610	1.1385
4972	3.0000	1.1610	1.1385
4973	3.0000	1.1610	1.1385
4974	3.0000	1.1610	1.1385
4975	3.0000	1.1610	1.1385
4976	2.0000	0.7740	0.7590
4977	3.0000	1.1610	1.1385
4978	3.0000	1.1610	1.1385
4979	3.0000	1.1610	1.1385
4980	3.0000	1.1610	1.1385
4981	3.0000	1.1610	1.1385
4982	3.0000	1.1610	1.1385
4983	3.0000	1.1610	1.1385
4984	3.0000	1.1610	1.1385
4985	3.0000	1.1610	1.1385
4986	3.0000	1.1610	1.1385
4987	3.0000	1.1610	1.1385
4988	3.0000	1.1610	1.1385
4989	2.0000	0.7740	0.7590
4990	3.0000	1.1610	1.1385
4991	3.0000	1.1610	1.1385
4992	3.0000	1.1610	1.1385
4993	3.0000	1.1610	1.1385
4994	3.0000	1.1610	1.1385
4995	3.0000	1.1610	1.1385
4996	3.0000	1.1610	1.1385
4997	3.0000	1.1610	1.1385
4998	3.0000	1.1610	1.1385
4999	3.0000	1.1610	1.1385
5000	2.0000	0.7740	0.7590
5001	3.0000	1.1610	1.1385
5002	1.0000	0.3870	0.3795
5003	0.0000	0.0000	0.0000
5004	3.0000	1.1610	1.1385
5005	3.0000	1.1610	1.1385
5006	2.0000	0.7740	0.7590
5007	3.0000	1.1610	1.1385
5008	2.0000	0.7740	0.7590
5009	3.0000	1.1610	1.1385
5010	3.0000	1.1610	1.1385
5011	3.0000	1.1610	1.1385
5012	3.0000	1.1610	1.1385
5013	3.0000	1.1610	1.1385
5014	2.0000	0.7740	0.7590
5015	3.0000	1.1610	1.1385
5016	3.0000	1.1610	1.1385
5017	3.0000	1.1610	1.1385
5018	3.0000	1.1610	1.1385
5019	2.0000	0.7740	0.7590
5020	3.0000	1.1610	1.1385
5021	3.0000	1.1610	1.1385
5022	2.0000	0.7740	0.7590
5023	2.0000	0.7740	0.7590
5024	2.0000	0.7740	0.7590
5025	3.0000	1.1610	1.1385
5026	3.0000	1.1610	1.1385
5027	3.0000	1.1610	1.1385
5028	3.0000	1.1610	1.1385
5029	3.0000	1.1610	1.1385
5030	2.0000	0.7740	0.7590
5031	2.0000	0.7740	0.7590
5032	3.0000	1.1610	1.1385
5033	3.0000	1.1610	1.1385
5034	3.0000	1.1610	1.1385
5035	1.0000	0.3870	0.3795
5036	2.0000	0.7740	0.7590
5037	1.0000	0.3870	0.3795
5038	2.0000	0.7740	0.7590
5039	3.0000	1.1610	1.1385
5040	3.0000	1.1610	1.1385
5041	2.0000	0.7740	0.7590
5042	3.0000	1.1610	1.1385
5043	3.0000	1.1610	1.1385
5044	3.0000	1.1610	1.1385
5045	3.0000	1.1610	1.1385
5046	3.0000	1.1610	1.1385
5047	2.0000	0.7740	0.7590
5048	2.0000	0.7740	0.7590
5049	3.0000	1.1610	1.1385
5050	2.0000	0.7740	0.7590
5051	0.0000	0.0000	0.0000
5052	3.0000	1.1610	1.1385
5053	3.0000	1.1610	1.1385
5054	3.0000	1.1610	1.1385
5055	3.0000	1.1610	1.1385
5056	2.0000	0.7740	0.7590
5057	3.0000	1.1610	1.1385
5058	2.0000	0.7740	0.7590
5059	3.0000	1.1610	1.1385
5060	3.0000	1.1610	1.1385
5061	3.0000	1.1610	1.1385
5062	3.0000	1.1610	1.1385
5063	2.0000	0.7740	0.7590
5064	1.0000	0.3870	0.3795
5065	3.0000	1.1610	1.1385
5066	0.0000	0.0000	0.0000
5067	3.0000	1.1610	1.1385
5068	3.0000	1.1610	1.1385
5069	1.0000	0.3870	0.3795
5070	3.0000	1.1610	1.1385
5071	3.0000	1.1610	1.1385
5072	3.0000	1.1610	1.1385
5073	3.0000	1.1610	1.1385
5074	2.0000	0.7740	0.7590
5075	2.0000	0.7740	0.7590
5076	3.0000	1.1610	1.1385
5077	3.0000	1.1610	1.1385
5078	3.0000	1.1610	1.1385
5079	3.0000	1.1610	1.1385
5080	3.0000	1.1610	1.1385
5081	3.0000	1.1610	1.1385
5082	3.0000	1.1610	1.1385
5083	0.0000	0.0000	0.0000
5084	2.0000	0.7740	0.7590
5085	3.0000	1.1610	1.1385
5086	3.0000	1.1610	1.1385
5087	2.0000	0.7740	0.7590
5088	3.0000	1.1610	1.1385
5089	3.0000	1.1610	1.1385
5090	3.0000	1.1610	1.1385
5091	3.0000	1.1610	1.1385
5092	2.0000	0.7740	0.7590
5093	3.0000	1.1610	1.1385
5094	2.0000	0.7740	0.7590
5095	0.0000	0.0000	0.0000
5096	2.0000	0.7740	0.7590
5097	3.0000	1.1610	1.1385
5098	2.0000	0.7740	0.7590
5099	3.0000	1.1610	1.1385
5100	3.0000	1.1610	1.1385
5101	3.0000	1.1610	1.1385
5102	3.0000	1.1610	1.1385
5103	3.0000	1.1610	1.1385
5104	3.0000	1.1610	1.1385
5105	2.0000	0.7740	0.7590
5106	3.0000	1.1610	1.1385
5107	3.0000	1.1610	1.1385
5108	2.0000	0.7740	0.7590
5109	2.0000	0.7740	0.7590
5110	2.0000	0.7740	0.7590
5111	2.0000	0.7740	0.7590
5112	3.0000	1.1610	1.1385
5113	2.0000	0.7740	0.7590
5114	3.0000	1.1610	1.1385
5115	2.0000	0.7740	0.7590
5116	3.0000	1.1610	1.1385
5117	3.0000	1.1610	1.1385
5118	1.0000	0.3870	0.3795
5119	3.0000	1.1610	1.1385
5120	3.0000	1.1610	1.1385
5121	3.0000	1.1610	1.1385
5122	3.0000	1.1610	1.1385
5123	1.0000	0.3870	0.3795
5124	2.0000	0.7740	0.7590
5125	2.0000	0.7740	0.7590
5126	3.0000	1.1610	1.1385
5127	1.0000	0.3870	0.3795
5128	3.0000	1.1610	1.1385
5129	3.0000	1.1610	1.1385
5130	3.0000	1.1610	1.1385
5131	0.0000	0.0000	0.0000
5132	1.0000	0.3870	0.3795
5133	2.0000	0.7740	0.7590
5134	2.0000	0.7740	0.7590
5135	3.0000	1.1610	1.1385
5136	3.0000	1.1610	1.1385
5137	2.0000	0.7740	0.7590
5138	3.0000	1.1610	1.1385
5139	3.0000	1.1610	1.1385
5140	3.0000	1.1610	1.1385
5141	3.0000	1.1610	1.1385
5142	3.0000	1.1610	1.1385
5143	2.0000	0.7740	0.7590
5144	2.0000	0.7740	0.7590
5145	3.0000	1.1610	1.1385
5146	1.0000	0.3870	0.3795
5147	3.0000	1.1610	1.1385
5148	3.0000	1.1610	1.1385
5149	3.0000	1.1610	1.1385
5150	1.0000	0.3870	0.3795
5151	3.0000	1.1610	1.1385
5152	2.0000	0.7740	0.7590
5153	3.0000	1.1610	1.1385
5154	3.0000	1.1610	1.1385
5155	3.0000	1.1610	1.1385
5156	3.0000	1.1610	1.1385
5157	3.0000	1.1610	1.1385
5158	3.0000	1.1610	1.1385
5159	2.0000	0.7740	0.7590
5160	2.0000	0.7740	0.7590
5161	2.0000	0.7740	0.7590
5162	2.0000	0.7740	0.7590
5163	3.0000	1.1610	1.1385
5164	3.0000	1.1610	1.1385
5165	3.0000	1.1610	1.1385
5166	3.0000	1.1610	1.1385
5167	3.0000	1.1610	1.1385
5168	1.0000	0.3870	0.3795
5169	3.0000	1.1610	1.1385
5170	3.0000	1.1610	1.1385
5171	2.0000	0.7740	0.7590
5172	2.0000	0.7740	0.7590
5173	3.0000	1.1610	1.1385
5174	3.0000	1.1610	1.1385
5175	2.0000	0.7740	0.7590
5176	3.0000	1.1610	1.1385
5177	3.0000	1.1610	1.1385
5178	2.0000	0.7740	0.7590
5179	1.0000	0.3870	0.3795
5180	2.0000	0.7740	0.7590
5181	2.0000	0.7740	0.7590
5182	3.0000	1.1610	1.1385
5183	2.0000	0.7740	0.7590
5184	3.0000	1.1610	1.1385
5185	2.0000	0.7740	0.7590
5186	2.0000	0.7740	0.7590
5187	2.0000	0.7740	0.7590
5188	3.0000	1.1610	1.1385
5189	3.0000	1.1610	1.1385
5190	2.0000	0.7740	0.7590
5191	2.0000	0.7740	0.7590
5192	2.0000	0.7740	0.7590
5193	2.0000	0.7740	0.7590
5194	2.0000	0.7740	0.7590
5195	2.0000	0.7740	0.7590
5196	3.0000	1.1610	1.1385
5197	3.0000	1.1610	1.1385
5198	2.0000	0.7740	0.7590
5199	2.0000	0.7740	0.7590
5200	2.0000	0.7740	0.7590
5201	2.0000	0.7740	0.7590
5202	3.0000	1.1610	1.1385
5203	3.0000	1.1610	1.1385
5204	0.0000	0.0000	0.0000
5205	2.0000	0.7740	0.7590
5206	3.0000	1.1610	1.1385
5207	3.0000	1.1610	1.1385
5208	2.0000	0.7740	0.7590
5209	2.0000	0.7740	0.7590
5210	3.0000	1.1610	1.1385
5211	2.0000	0.7740	0.7590
5212	3.0000	1.1610	1.1385
5213	3.0000	1.1610	1.1385
5214	3.0000	1.1610	1.1385
5215	3.0000	1.1610	1.1385
5216	3.0000	1.1610	1.1385
5217	3.0000	1.1610	1.1385
5218	3.0000	1.1610	1.1385
5219	3.0000	1.1610	1.1385
5220	3.0000	1.1610	1.1385
5221	3.0000	1.1610	1.1385
5222	3.0000	1.1610	1.1385
5223	3.0000	1.1610	1.1385
5224	1.0000	0.3870	0.3795
5225	3.0000	1.1610	1.1385
5226	3.0000	1.1610	1.1385
5227	2.0000	0.7740	0.7590
5228	3.0000	1.1610	1.1385
5229	3.0000	1.1610	1.1385
5230	3.0000	1.1610	1.1385
5231	3.0000	1.1610	1.1385
5232	3.0000	1.1610	1.1385
5233	3.0000	1.1610	1.1385
5234	3.0000	1.1610	1.1385
5235	3.0000	1.1610	1.1385
5236	3.0000	1.1610	1.1385
5237	3.0000	1.1610	1.1385
5238	1.0000	0.3870	0.3795
5239	3.0000	1.1610	1.1385
5240	0.0000	0.0000	0.0000
5241	3.0000	1.1610	1.1385
5242	3.0000	1.1610	1.1385
5243	3.0000	1.1610	1.1385
5244	3.0000	1.1610	1.1385
5245	3.0000	1.1610	1.1385
5246	2.0000	0.7740	0.7590
5247	3.0000	1.1610	1.1385
5248	3.0000	1.1610	1.1385
5249	3.0000	1.1610	1.1385
5250	3.0000	1.1610	1.1385
5251	3.0000	1.1610	1.1385
5252	2.0000	0.7740	0.7590
5253	3.0000	1.1610	1.1385
5254	3.0000	1.1610	1.1385
5255	3.0000	1.1610	1.1385
5256	3.0000	1.1610	1.1385
5257	3.0000	1.1610	1.1385
5258	3.0000	1.1610	1.1385
5259	3.0000	1.1610	1.1385
5260	3.0000	1.1610	1.1385
5261	2.0000	0.7740	0.7590
5262	3.0000	1.1610	1.1385
5263	3.0000	1.1610	1.1385
5264	3.0000	1.1610	1.1385
5265	3.0000	1.1610	1.1385
5266	2.0000	0.7740	0.7590
5267	3.0000	1.1610	1.1385
5268	3.0000	1.1610	1.1385
5269	3.0000	1.1610	1.1385
5270	3.0000	1.1610	1.1385
5271	3.0000	1.1610	1.1385
5272	3.0000	1.1610	1.1385
5273	3.0000	1.1610	1.1385
5274	1.0000	0.3870	0.3795
5275	2.0000	0.7740	0.7590
5276	2.0000	0.7740	0.7590
5277	3.0000	1.1610	1.1385
5278	3.0000	1.1610	1.1385
5279	2.0000	0.7740	0.7590
5280	2.0000	0.7740	0.7590
5281	2.0000	0.7740	0.7590
5282	3.0000	1.1610	1.1385
5283	3.0000	1.1610	1.1385
5284	3.0000	1.1610	1.1385
5285	3.0000	1.1610	1.1385
5286	3.0000	1.1610	1.1385
5287	2.0000	0.7740	0.7590
5288	2.0000	0.7740	0.7590
5289	3.0000	1.1610	1.1385
5290	0.0000	0.0000	0.0000
5291	3.0000	1.1610	1.1385
5292	2.0000	0.7740	0.7590
5293	3.0000	1.1610	1.1385
5294	3.0000	1.1610	1.1385
5295	2.0000	0.7740	0.7590
5296	2.0000	0.7740	0.7590
5297	3.0000	1.1610	1.1385
5298	3.0000	1.1610	1.1385
5299	3.0000	1.1610	1.1385
5300	3.0000	1.1610	1.1385
5301	3.0000	1.1610	1.1385
5302	3.0000	1.1610	1.1385
5303	3.0000	1.1610	1.1385
5304	3.0000	1.1610	1.1385
5305	3.0000	1.1610	1.1385
5306	2.0000	0.7740	0.7590
5307	3.0000	1.1610	1.1385
5308	2.0000	0.7740	0.7590
5309	2.0000	0.7740	0.7590
5310	2.0000	0.7740	0.7590
5311	2.0000	0.7740	0.7590
5312	3.0000	1.1610	1.1385
5313	3.0000	1.1610	1.1385
5314	3.0000	1.1610	1.1385
5315	3.0000	1.1610	1.1385
5316	3.0000	1.1610	1.1385
5317	2.0000	0.7740	0.7590
5318	2.0000	0.7740	0.7590
5319	2.0000	0.7740	0.7590
5320	3.0000	1.1610	1.1385
5321	3.0000	1.1610	1.1385
5322	3.0000	1.1610	1.1385
5323	1.0000	0.3870	0.3795
5324	2.0000	0.7740	0.7590
5325	3.0000	1.1610	1.1385
5326	3.0000	1.1610	1.1385
5327	1.0000	0.3870	0.3795
5328	2.0000	0.7740	0.7590
5329	3.0000	1.1610	1.1385
5330	3.0000	1.1610	1.1385
5331	3.0000	1.1610	1.1385
5332	3.0000	1.1610	1.1385
5333	3.0000	1.1610	1.1385
5334	3.0000	1.1610	1.1385
5335	2.0000	0.7740	0.7590
5336	3.0000	1.1610	1.1385
5337	2.0000	0.7740	0.7590
5338	3.0000	1.1610	1.1385
5339	2.0000	0.7740	0.7590
5340	3.0000	1.1610	1.1385
5341	3.0000	1.1610	1.1385
5342	3.0000	1.1610	1.1385
5343	2.0000	0.7740	0.7590
5344	3.0000	1.1610	1.1385
5345	3.0000	1.1610	1.1385
5346	2.0000	0.7740	0.7590
5347	1.0000	0.3870	0.3795
5348	3.0000	1.1610	1.1385
5349	1.0000	0.3870	0.3795
5350	3.0000	1.1610	1.1385
5351	3.0000	1.1610	1.1385
5352	2.0000	0.7740	0.7590
5353	3.0000	1.1610	1.1385
5354	3.0000	1.1610	1.1385
5355	3.0000	1.1610	1.1385
5356	2.0000	0.7740	0.7590
5357	3.0000	1.1610	1.1385
5358	3.0000	1.1610	1.1385
5359	2.0000	0.7740	0.7590
5360	1.0000	0.3870	0.3795
5361	0.0000	0.0000	0.0000
5362	3.0000	1.1610	1.1385
5363	2.0000	0.7740	0.7590
5364	3.0000	1.1610	1.1385
5365	3.0000	1.1610	1.1385
5366	2.0000	0.7740	0.7590
5367	2.0000	0.7740	0.7590
5368	3.0000	1.1610	1.1385
5369	2.0000	0.7740	0.7590
5370	2.0000	0.7740	0.7590
5371	2.0000	0.7740	0.7590
5372	2.0000	0.7740	0.7590
5373	3.0000	1.1610	1.1385
5374	3.0000	1.1610	1.1385
5375	3.0000	1.1610	1.1385
5376	2.0000	0.7740	0.7590
5377	3.0000	1.1610	1.1385
5378	3.0000	1.1610	1.1385
5379	2.0000	0.7740	0.7590
5380	2.0000	0.7740	0.7590
5381	3.0000	1.1610	1.1385
5382	3.0000	1.1610	1.1385
5383	3.0000	1.1610	1.1385
5384	2.0000	0.7740	0.7590
5385	2.0000	0.7740	0.7590
5386	3.0000	1.1610	1.1385
5387	3.0000	1.1610	1.1385
5388	3.0000	1.1610	1.1385
5389	1.0000	0.3870	0.3795
5390	3.0000	1.1610	1.1385
5391	3.0000	1.1610	1.1385
5392	3.0000	1.1610	1.1385
5393	3.0000	1.1610	1.1385
5394	2.0000	0.7740	0.7590
5395	2.0000	0.7740	0.7590
5396	2.0000	0.7740	0.7590
5397	3.0000	1.1610	1.1385
5398	2.0000	0.7740	0.7590
5399	2.0000	0.7740	0.7590
5400	2.0000	0.7740	0.7590
5401	3.0000	1.1610	1.1385
5402	3.0000	1.1610	1.1385
5403	3.0000	1.1610	1.1385
5404	2.0000	0.7740	0.7590
5405	3.0000	1.1610	1.1385
5406	3.0000	1.1610	1.1385
5407	1.0000	0.3870	0.3795
5408	2.0000	0.7740	0.7590
5409	3.0000	1.1610	1.1385
5410	2.0000	0.7740	0.7590
5411	3.0000	1.1610	1.1385
5412	2.0000	0.7740	0.7590
5413	3.0000	1.1610	1.1385
5414	3.0000	1.1610	1.1385
5415	3.0000	1.1610	1.1385
5416	3.0000	1.1610	1.1385
5417	0.0000	0.0000	0.0000
5418	3.0000	1.1610	1.1385
5419	3.0000	1.1610	1.1385
5420	3.0000	1.1610	1.1385
5421	2.0000	0.7740	0.7590
5422	2.0000	0.7740	0.7590
5423	2.0000	0.7740	0.7590
5424	2.0000	0.7740	0.7590
5425	2.0000	0.7740	0.7590
5426	3.0000	1.1610	1.1385
5427	3.0000	1.1610	1.1385
5428	0.0000	0.0000	0.0000
5429	3.0000	1.1610	1.1385
5430	3.0000	1.1610	1.1385
5431	2.0000	0.7740	0.7590
5432	2.0000	0.7740	0.7590
5433	3.0000	1.1610	1.1385
5434	2.0000	0.7740	0.7590
5435	3.0000	1.1610	1.1385
5436	3.0000	1.1610	1.1385
5437	3.0000	1.1610	1.1385
5438	2.0000	0.7740	0.7590
5439	3.0000	1.1610	1.1385
5440	3.0000	1.1610	1.1385
5441	3.0000	1.1610	1.1385
5442	3.0000	1.1610	1.1385
5443	3.0000	1.1610	1.1385
5444	2.0000	0.7740	0.7590
5445	3.0000	1.1610	1.1385
5446	3.0000	1.1610	1.1385
5447	3.0000	1.1610	1.1385
5448	3.0000	1.1610	1.1385
5449	2.0000	0.7740	0.7590
5450	3.0000	1.1610	1.1385
5451	2.0000	0.7740	0.7590
5452	2.0000	0.7740	0.7590
5453	2.0000	0.7740	0.7590
5454	2.0000	0.7740	0.7590
5455	3.0000	1.1610	1.1385
5456	2.0000	0.7740	0.7590
5457	2.0000	0.7740	0.7590
5458	2.0000	0.7740	0.7590
5459	3.0000	1.1610	1.1385
5460	3.0000	1.1610	1.1385
5461	2.0000	0.7740	0.7590
5462	3.0000	1.1610	1.1385
5463	3.0000	1.1610	1.1385
5464	3.0000	1.1610	1.1385
5465	3.0000	1.1610	1.1385
5466	2.0000	0.7740	0.7590
5467	3.0000	1.1610	1.1385
5468	3.0000	1.1610	1.1385
5469	3.0000	1.1610	1.1385
5470	2.0000	0.7740	0.7590
5471	1.0000	0.3870	0.3795
5472	2.0000	0.7740	0.7590
5473	2.0000	0.7740	0.7590
5474	2.0000	0.7740	0.7590
5475	1.0000	0.3870	0.3795
5476	0.0000	0.0000	0.0000
5477	3.0000	1.1610	1.1385
5478	2.0000	0.7740	0.7590
5479	3.0000	1.1610	1.1385
5480	3.0000	1.1610	1.1385
5481	2.0000	0.7740	0.7590
5482	2.0000	0.7740	0.7590
5483	3.0000	1.1610	1.1385
5484	2.0000	0.7740	0.7590
5485	3.0000	1.1610	1.1385
5486	2.0000	0.7740	0.7590
5487	2.0000	0.7740	0.7590
5488	3.0000	1.1610	1.1385
5489	3.0000	1.1610	1.1385
5490	3.0000	1.1610	1.1385
5491	3.0000	1.1610	1.1385
5492	3.0000	1.1610	1.1385
5493	2.0000	0.7740	0.7590
5494	3.0000	1.1610	1.1385
5495	3.0000	1.1610	1.1385
5496	2.0000	0.7740	0.7590
5497	2.0000	0.7740	0.7590
5498	3.0000	1.1610	1.1385
5499	2.0000	0.7740	0.7590
5500	2.0000	0.7740	0.7590
5501	3.0000	1.1610	1.1385
5502	2.0000	0.7740	0.7590
5503	2.0000	0.7740	0.7590
5504	2.0000	0.7740	0.7590
5505	3.0000	1.1610	1.1385
5506	3.0000	1.1610	1.1385
5507	3.0000	1.1610	1.1385
5508	1.0000	0.3870	0.3795
5509	2.0000	0.7740	0.7590
5510	2.0000	0.7740	0.7590
5511	3.0000	1.1610	1.1385
5512	3.0000	1.1610	1.1385
5513	3.0000	1.1610	1.1385
5514	3.0000	1.1610	1.1385
5515	3.0000	1.1610	1.1385
5516	3.0000	1.1610	1.1385
5517	3.0000	1.1610	1.1385
5518	3.0000	1.1610	1.1385
5519	3.0000	1.1610	1.1385
5520	3.0000	1.1610	1.1385
5521	2.0000	0.7740	0.7590
5522	3.0000	1.1610	1.1385
5523	3.0000	1.1610	1.1385
5524	3.0000	1.1610	1.1385
5525	2.0000	0.7740	0.7590
5526	3.0000	1.1610	1.1385
5527	3.0000	1.1610	1.1385
5528	3.0000	1.1610	1.1385
5529	1.0000	0.3870	0.3795
5530	3.0000	1.1610	1.1385
5531	3.0000	1.1610	1.1385
5532	3.0000	1.1610	1.1385
5533	3.0000	1.1610	1.1385
5534	2.0000	0.7740	0.7590
5535	1.0000	0.3870	0.3795
5536	3.0000	1.1610	1.1385
5537	3.0000	1.1610	1.1385
5538	2.0000	0.7740	0.7590
5539	3.0000	1.1610	1.1385
5540	3.0000	1.1610	1.1385
5541	3.0000	1.1610	1.1385
5542	3.0000	1.1610	1.1385
5543	3.0000	1.1610	1.1385
5544	2.0000	0.7740	0.7590
5545	3.0000	1.1610	1.1385
5546	3.0000	1.1610	1.1385
5547	3.0000	1.1610	1.1385
5548	3.0000	1.1610	1.1385
5549	2.0000	0.7740	0.7590
5550	3.0000	1.1610	1.1385
5551	2.0000	0.7740	0.7590
5552	3.0000	1.1610	1.1385
5553	3.0000	1.1610	1.1385
5554	3.0000	1.1610	1.1385
5555	3.0000	1.1610	1.1385
5556	3.0000	1.1610	1.1385
5557	3.0000	1.1610	1.1385
5558	3.0000	1.1610	1.1385
5559	3.0000	1.1610	1.1385
5560	3.0000	1.1610	1.1385
5561	3.0000	1.1610	1.1385
5562	3.0000	1.1610	1.1385
5563	3.0000	1.1610	1.1385
5564	3.0000	1.1610	1.1385
5565	3.0000	1.1610	1.1385
5566	3.0000	1.1610	1.1385
5567	3.0000	1.1610	1.1385
5568	3.0000	1.1610	1.1385
5569	2.0000	0.7740	0.7590
5570	3.0000	1.1610	1.1385
5571	3.0000	1.1610	1.1385
5572	3.0000	1.1610	1.1385
5573	3.0000	1.1610	1.1385
5574	3.0000	1.1610	1.1385
5575	3.0000	1.1610	1.1385
5576	3.0000	1.1610	1.1385
5577	3.0000	1.1610	1.1385
5578	2.0000	0.7740	0.7590
5579	3.0000	1.1610	1.1385
5580	3.0000	1.1610	1.1385
5581	0.0000	0.0000	0.0000
5582	3.0000	1.1610	1.1385
5583	2.0000	0.7740	0.7590
5584	3.0000	1.1610	1.1385
5585	3.0000	1.1610	1.1385
5586	3.0000	1.1610	1.1385
5587	3.0000	1.1610	1.1385
5588	2.0000	0.7740	0.7590
5589	3.0000	1.1610	1.1385
5590	2.0000	0.7740	0.7590
5591	3.0000	1.1610	1.1385
5592	3.0000	1.1610	1.1385
5593	3.0000	1.1610	1.1385
5594	0.0000	0.0000	0.0000
5595	2.0000	0.7740	0.7590
5596	2.0000	0.7740	0.7590
5597	3.0000	1.1610	1.1385
5598	3.0000	1.1610	1.1385
5599	2.0000	0.7740	0.7590
5600	3.0000	1.1610	1.1385
5601	3.0000	1.1610	1.1385
5602	0.0000	0.0000	0.0000
5603	3.0000	1.1610	1.1385
5604	2.0000	0.7740	0.7590
5605	3.0000	1.1610	1.1385
5606	2.0000	0.7740	0.7590
5607	2.0000	0.7740	0.7590
5608	3.0000	1.1610	1.1385
5609	3.0000	1.1610	1.1385
5610	1.0000	0.3870	0.3795
5611	3.0000	1.1610	1.1385
5612	3.0000	1.1610	1.1385
5613	3.0000	1.1610	1.1385
5614	2.0000	0.7740	0.7590
5615	2.0000	0.7740	0.7590
5616	2.0000	0.7740	0.7590
5617	3.0000	1.1610	1.1385
5618	3.0000	1.1610	1.1385
5619	3.0000	1.1610	1.1385
5620	3.0000	1.1610	1.1385
5621	3.0000	1.1610	1.1385
5622	3.0000	1.1610	1.1385
5623	3.0000	1.1610	1.1385
5624	3.0000	1.1610	1.1385
5625	3.0000	1.1610	1.1385
5626	3.0000	1.1610	1.1385
5627	3.0000	1.1610	1.1385
5628	2.0000	0.7740	0.7590
5629	3.0000	1.1610	1.1385
5630	3.0000	1.1610	1.1385
5631	2.0000	0.7740	0.7590
5632	2.0000	0.7740	0.7590
5633	3.0000	1.1610	1.1385
5634	3.0000	1.1610	1.1385
5635	2.0000	0.7740	0.7590
5636	2.0000	0.7740	0.7590
5637	3.0000	1.1610	1.1385
5638	2.0000	0.7740	0.7590
5639	3.0000	1.1610	1.1385
5640	3.0000	1.1610	1.1385
5641	3.0000	1.1610	1.1385
5642	3.0000	1.1610	1.1385
5643	3.0000	1.1610	1.1385
5644	3.0000	1.1610	1.1385
5645	3.0000	1.1610	1.1385
5646	1.0000	0.3870	0.3795
5647	3.0000	1.1610	1.1385
5648	2.0000	0.7740	0.7590
5649	2.0000	0.7740	0.7590
5650	2.0000	0.7740	0.7590
5651	3.0000	1.1610	1.1385
5652	3.0000	1.1610	1.1385
5653	3.0000	1.1610	1.1385
5654	3.0000	1.1610	1.1385
5655	2.0000	0.7740	0.7590
5656	3.0000	1.1610	1.1385
5657	2.0000	0.7740	0.7590
5658	3.0000	1.1610	1.1385
5659	3.0000	1.1610	1.1385
5660	3.0000	1.1610	1.1385
5661	3.0000	1.1610	1.1385
5662	3.0000	1.1610	1.1385
5663	3.0000	1.1610	1.1385
5664	1.0000	0.3870	0.3795
5665	2.0000	0.7740	0.7590
5666	1.0000	0.3870	0.3795
5667	2.0000	0.7740	0.7590
5668	2.0000	0.7740	0.7590
5669	3.0000	1.1610	1.1385
5670	3.0000	1.1610	1.1385
5671	3.0000	1.1610	1.1385
5672	2.0000	0.7740	0.7590
5673	3.0000	1.1610	1.1385
5674	3.0000	1.1610	1.1385
5675	2.0000	0.7740	0.7590
5676	3.0000	1.1610	1.1385
5677	3.0000	1.1610	1.1385
5678	2.0000	0.7740	0.7590
5679	3.0000	1.1610	1.1385
5680	3.0000	1.1610	1.1385
5681	2.0000	0.7740	0.7590
5682	3.0000	1.1610	1.1385
5683	2.0000	0.7740	0.7590
5684	2.0000	0.7740	0.7590
5685	2.0000	0.7740	0.7590
5686	3.0000	1.1610	1.1385
5687	3.0000	1.1610	1.1385
5688	2.0000	0.7740	0.7590
5689	2.0000	0.7740	0.7590
5690	2.0000	0.7740	0.7590
5691	3.0000	1.1610	1.1385
5692	2.0000	0.7740	0.7590
5693	3.0000	1.1610	1.1385
5694	1.0000	0.3870	0.3795
5695	2.0000	0.7740	0.7590
5696	3.0000	1.1610	1.1385
5697	3.0000	1.1610	1.1385
5698	2.0000	0.7740	0.7590
5699	3.0000	1.1610	1.1385
5700	2.0000	0.7740	0.7590
5701	3.0000	1.1610	1.1385
5702	2.0000	0.7740	0.7590
5703	3.0000	1.1610	1.1385
5704	2.0000	0.7740	0.7590
5705	3.0000	1.1610	1.1385
5706	3.0000	1.1610	1.1385
5707	3.0000	1.1610	1.1385
5708	2.0000	0.7740	0.7590
5709	3.0000	1.1610	1.1385
5710	3.0000	1.1610	1.1385
5711	3.0000	1.1610	1.1385
5712	2.0000	0.7740	0.7590
5713	3.0000	1.1610	1.1385
5714	1.0000	0.3870	0.3795
5715	3.0000	1.1610	1.1385
5716	3.0000	1.1610	1.1385
5717	3.0000	1.1610	1.1385
5718	3.0000	1.1610	1.1385
5719	3.0000	1.1610	1.1385
5720	3.0000	1.1610	1.1385
5721	2.0000	0.7740	0.7590
5722	2.0000	0.7740	0.7590
5723	3.0000	1.1610	1.1385
5724	2.0000	0.7740	0.7590
5725	3.0000	1.1610	1.1385
