Tree	R-F	R-F_toYuleAvg	R-F_toUnifAvg
5482	3.0000	1.1610	1.1385
5483	3.0000	1.1610	1.1385
5484	2.0000	0.7740	0.7590
5485	3.0000	1.1610	1.1385
5486	3.0000	1.1610	1.1385
5487	3.0000	1.1610	1.1385
5488	3.0000	1.1610	1.1385
5489	3.0000	1.1610	1.1385
5490	3.0000	1.1610	1.1385
5491	3.0000	1.1610	1.1385
5492	2.0000	0.7740	0.7590
5493	3.0000	1.1610	1.1385
5494	2.0000	0.7740	0.7590
5495	3.0000	1.1610	1.1385
5496	3.0000	1.1610	1.1385
5497	3.0000	1.1610	1.1385
5498	3.0000	1.1610	1.1385
5499	3.0000	1.1610	1.1385
5500	1.0000	0.3870	0.3795
5501	3.0000	1.1610	1.1385
5502	3.0000	1.1610	1.1385
5503	3.0000	1.1610	1.1385
5504	3.0000	1.1610	1.1385
5505	2.0000	0.7740	0.7590
5506	3.0000	1.1610	1.1385
5507	3.0000	1.1610	1.1385
5508	2.0000	0.7740	0.7590
5509	3.0000	1.1610	1.1385
5510	3.0000	1.1610	1.1385
5511	3.0000	1.1610	1.1385
5512	3.0000	1.1610	1.1385
5513	3.0000	1.1610	1.1385
5514	3.0000	1.1610	1.1385
5515	3.0000	1.1610	1.1385
5516	3.0000	1.1610	1.1385
5517	3.0000	1.1610	1.1385
5518	3.0000	1.1610	1.1385
5519	3.0000	1.1610	1.1385
5520	3.0000	1.1610	1.1385
5521	3.0000	1.1610	1.1385
5522	3.0000	1.1610	1.1385
5523	3.0000	1.1610	1.1385
5524	3.0000	1.1610	1.1385
5525	1.0000	0.3870	0.3795
5526	3.0000	1.1610	1.1385
5527	3.0000	1.1610	1.1385
5528	2.0000	0.7740	0.7590
5529	2.0000	0.7740	0.7590
5530	3.0000	1.1610	1.1385
5531	3.0000	1.1610	1.1385
5532	2.0000	0.7740	0.7590
5533	3.0000	1.1610	1.1385
5534	0.0000	0.0000	0.0000
5535	3.0000	1.1610	1.1385
5536	3.0000	1.1610	1.1385
5537	3.0000	1.1610	1.1385
5538	3.0000	1.1610	1.1385
5539	3.0000	1.1610	1.1385
5540	3.0000	1.1610	1.1385
5541	3.0000	1.1610	1.1385
5542	3.0000	1.1610	1.1385
5543	3.0000	1.1610	1.1385
5544	3.0000	1.1610	1.1385
5545	3.0000	1.1610	1.1385
5546	3.0000	1.1610	1.1385
5547	3.0000	1.1610	1.1385
5548	3.0000	1.1610	1.1385
5549	2.0000	0.7740	0.7590
5550	3.0000	1.1610	1.1385
5551	3.0000	1.1610	1.1385
5552	3.0000	1.1610	1.1385
5553	3.0000	1.1610	1.1385
5554	3.0000	1.1610	1.1385
5555	3.0000	1.1610	1.1385
5556	2.0000	0.7740	0.7590
5557	2.0000	0.7740	0.7590
5558	3.0000	1.1610	1.1385
5559	3.0000	1.1610	1.1385
5560	3.0000	1.1610	1.1385
5561	2.0000	0.7740	0.7590
5562	3.0000	1.1610	1.1385
5563	3.0000	1.1610	1.1385
5564	3.0000	1.1610	1.1385
5565	3.0000	1.1610	1.1385
5566	3.0000	1.1610	1.1385
5567	3.0000	1.1610	1.1385
5568	3.0000	1.1610	1.1385
5569	3.0000	1.1610	1.1385
5570	2.0000	0.7740	0.7590
5571	2.0000	0.7740	0.7590
5572	3.0000	1.1610	1.1385
5573	3.0000	1.1610	1.1385
5574	2.0000	0.7740	0.7590
5575	3.0000	1.1610	1.1385
5576	3.0000	1.1610	1.1385
5577	3.0000	1.1610	1.1385
5578	3.0000	1.1610	1.1385
5579	3.0000	1.1610	1.1385
5580	3.0000	1.1610	1.1385
5581	2.0000	0.7740	0.7590
5582	3.0000	1.1610	1.1385
5583	3.0000	1.1610	1.1385
5584	3.0000	1.1610	1.1385
5585	3.0000	1.1610	1.1385
5586	3.0000	1.1610	1.1385
5587	3.0000	1.1610	1.1385
5588	1.0000	0.3870	0.3795
5589	3.0000	1.1610	1.1385
5590	3.0000	1.1610	1.1385
5591	2.0000	0.7740	0.7590
5592	3.0000	1.1610	1.1385
5593	2.0000	0.7740	0.7590
5594	2.0000	0.7740	0.7590
5595	3.0000	1.1610	1.1385
5596	3.0000	1.1610	1.1385
5597	3.0000	1.1610	1.1385
5598	2.0000	0.7740	0.7590
5599	3.0000	1.1610	1.1385
5600	3.0000	1.1610	1.1385
5601	3.0000	1.1610	1.1385
5602	2.0000	0.7740	0.7590
5603	3.0000	1.1610	1.1385
5604	3.0000	1.1610	1.1385
5605	3.0000	1.1610	1.1385
5606	0.0000	0.0000	0.0000
5607	3.0000	1.1610	1.1385
5608	2.0000	0.7740	0.7590
5609	3.0000	1.1610	1.1385
5610	3.0000	1.1610	1.1385
5611	3.0000	1.1610	1.1385
5612	3.0000	1.1610	1.1385
5613	3.0000	1.1610	1.1385
5614	3.0000	1.1610	1.1385
5615	3.0000	1.1610	1.1385
5616	3.0000	1.1610	1.1385
5617	3.0000	1.1610	1.1385
5618	3.0000	1.1610	1.1385
5619	3.0000	1.1610	1.1385
5620	3.0000	1.1610	1.1385
5621	2.0000	0.7740	0.7590
5622	2.0000	0.7740	0.7590
5623	3.0000	1.1610	1.1385
5624	3.0000	1.1610	1.1385
5625	3.0000	1.1610	1.1385
5626	3.0000	1.1610	1.1385
5627	3.0000	1.1610	1.1385
5628	2.0000	0.7740	0.7590
5629	3.0000	1.1610	1.1385
5630	2.0000	0.7740	0.7590
5631	2.0000	0.7740	0.7590
5632	2.0000	0.7740	0.7590
5633	3.0000	1.1610	1.1385
5634	2.0000	0.7740	0.7590
5635	2.0000	0.7740	0.7590
5636	2.0000	0.7740	0.7590
5637	3.0000	1.1610	1.1385
5638	3.0000	1.1610	1.1385
5639	3.0000	1.1610	1.1385
5640	1.0000	0.3870	0.3795
5641	3.0000	1.1610	1.1385
5642	2.0000	0.7740	0.7590
5643	3.0000	1.1610	1.1385
5644	1.0000	0.3870	0.3795
5645	3.0000	1.1610	1.1385
5646	3.0000	1.1610	1.1385
5647	3.0000	1.1610	1.1385
5648	2.0000	0.7740	0.7590
5649	2.0000	0.7740	0.7590
5650	1.0000	0.3870	0.3795
5651	2.0000	0.7740	0.7590
5652	3.0000	1.1610	1.1385
5653	3.0000	1.1610	1.1385
5654	2.0000	0.7740	0.7590
5655	1.0000	0.3870	0.3795
5656	2.0000	0.7740	0.7590
5657	2.0000	0.7740	0.7590
5658	1.0000	0.3870	0.3795
5659	3.0000	1.1610	1.1385
5660	3.0000	1.1610	1.1385
5661	3.0000	1.1610	1.1385
5662	2.0000	0.7740	0.7590
5663	3.0000	1.1610	1.1385
5664	3.0000	1.1610	1.1385
5665	3.0000	1.1610	1.1385
5666	3.0000	1.1610	1.1385
5667	3.0000	1.1610	1.1385
5668	3.0000	1.1610	1.1385
5669	3.0000	1.1610	1.1385
5670	3.0000	1.1610	1.1385
5671	3.0000	1.1610	1.1385
5672	3.0000	1.1610	1.1385
5673	3.0000	1.1610	1.1385
5674	3.0000	1.1610	1.1385
5675	2.0000	0.7740	0.7590
5676	3.0000	1.1610	1.1385
5677	3.0000	1.1610	1.1385
5678	3.0000	1.1610	1.1385
5679	3.0000	1.1610	1.1385
5680	3.0000	1.1610	1.1385
5681	3.0000	1.1610	1.1385
5682	2.0000	0.7740	0.7590
5683	3.0000	1.1610	1.1385
5684	3.0000	1.1610	1.1385
5685	3.0000	1.1610	1.1385
5686	3.0000	1.1610	1.1385
5687	3.0000	1.1610	1.1385
5688	3.0000	1.1610	1.1385
5689	3.0000	1.1610	1.1385
5690	3.0000	1.1610	1.1385
5691	2.0000	0.7740	0.7590
5692	3.0000	1.1610	1.1385
5693	3.0000	1.1610	1.1385
5694	3.0000	1.1610	1.1385
5695	1.0000	0.3870	0.3795
5696	3.0000	1.1610	1.1385
5697	2.0000	0.7740	0.7590
5698	3.0000	1.1610	1.1385
5699	3.0000	1.1610	1.1385
5700	3.0000	1.1610	1.1385
5701	3.0000	1.1610	1.1385
5702	2.0000	0.7740	0.7590
5703	3.0000	1.1610	1.1385
5704	3.0000	1.1610	1.1385
5705	3.0000	1.1610	1.1385
5706	3.0000	1.1610	1.1385
5707	3.0000	1.1610	1.1385
5708	3.0000	1.1610	1.1385
5709	2.0000	0.7740	0.7590
5710	3.0000	1.1610	1.1385
5711	3.0000	1.1610	1.1385
5712	3.0000	1.1610	1.1385
5713	2.0000	0.7740	0.7590
5714	3.0000	1.1610	1.1385
5715	3.0000	1.1610	1.1385
5716	3.0000	1.1610	1.1385
5717	3.0000	1.1610	1.1385
5718	3.0000	1.1610	1.1385
5719	3.0000	1.1610	1.1385
5720	3.0000	1.1610	1.1385
5721	2.0000	0.7740	0.7590
5722	3.0000	1.1610	1.1385
5723	2.0000	0.7740	0.7590
5724	1.0000	0.3870	0.3795
5725	3.0000	1.1610	1.1385
5726	3.0000	1.1610	1.1385
5727	3.0000	1.1610	1.1385
5728	3.0000	1.1610	1.1385
5729	2.0000	0.7740	0.7590
5730	3.0000	1.1610	1.1385
5731	2.0000	0.7740	0.7590
5732	2.0000	0.7740	0.7590
5733	1.0000	0.3870	0.3795
5734	2.0000	0.7740	0.7590
5735	3.0000	1.1610	1.1385
5736	3.0000	1.1610	1.1385
5737	2.0000	0.7740	0.7590
5738	2.0000	0.7740	0.7590
5739	3.0000	1.1610	1.1385
5740	2.0000	0.7740	0.7590
5741	3.0000	1.1610	1.1385
5742	3.0000	1.1610	1.1385
5743	3.0000	1.1610	1.1385
5744	3.0000	1.1610	1.1385
5745	3.0000	1.1610	1.1385
5746	3.0000	1.1610	1.1385
5747	2.0000	0.7740	0.7590
5748	3.0000	1.1610	1.1385
5749	2.0000	0.7740	0.7590
5750	2.0000	0.7740	0.7590
5751	3.0000	1.1610	1.1385
5752	2.0000	0.7740	0.7590
5753	3.0000	1.1610	1.1385
5754	3.0000	1.1610	1.1385
5755	3.0000	1.1610	1.1385
5756	1.0000	0.3870	0.3795
5757	3.0000	1.1610	1.1385
5758	3.0000	1.1610	1.1385
5759	3.0000	1.1610	1.1385
5760	3.0000	1.1610	1.1385
5761	3.0000	1.1610	1.1385
5762	2.0000	0.7740	0.7590
5763	3.0000	1.1610	1.1385
5764	3.0000	1.1610	1.1385
5765	3.0000	1.1610	1.1385
5766	2.0000	0.7740	0.7590
5767	3.0000	1.1610	1.1385
5768	3.0000	1.1610	1.1385
5769	3.0000	1.1610	1.1385
5770	3.0000	1.1610	1.1385
5771	3.0000	1.1610	1.1385
5772	0.0000	0.0000	0.0000
5773	3.0000	1.1610	1.1385
5774	3.0000	1.1610	1.1385
5775	3.0000	1.1610	1.1385
5776	3.0000	1.1610	1.1385
5777	3.0000	1.1610	1.1385
5778	3.0000	1.1610	1.1385
5779	3.0000	1.1610	1.1385
5780	3.0000	1.1610	1.1385
5781	3.0000	1.1610	1.1385
5782	3.0000	1.1610	1.1385
5783	3.0000	1.1610	1.1385
5784	3.0000	1.1610	1.1385
5785	3.0000	1.1610	1.1385
5786	1.0000	0.3870	0.3795
5787	3.0000	1.1610	1.1385
5788	2.0000	0.7740	0.7590
5789	3.0000	1.1610	1.1385
5790	1.0000	0.3870	0.3795
5791	3.0000	1.1610	1.1385
5792	3.0000	1.1610	1.1385
5793	3.0000	1.1610	1.1385
5794	3.0000	1.1610	1.1385
5795	3.0000	1.1610	1.1385
5796	3.0000	1.1610	1.1385
5797	2.0000	0.7740	0.7590
5798	2.0000	0.7740	0.7590
5799	3.0000	1.1610	1.1385
5800	2.0000	0.7740	0.7590
5801	3.0000	1.1610	1.1385
5802	3.0000	1.1610	1.1385
5803	3.0000	1.1610	1.1385
5804	2.0000	0.7740	0.7590
5805	1.0000	0.3870	0.3795
5806	3.0000	1.1610	1.1385
5807	2.0000	0.7740	0.7590
5808	2.0000	0.7740	0.7590
5809	2.0000	0.7740	0.7590
5810	3.0000	1.1610	1.1385
5811	3.0000	1.1610	1.1385
5812	3.0000	1.1610	1.1385
5813	3.0000	1.1610	1.1385
5814	3.0000	1.1610	1.1385
5815	2.0000	0.7740	0.7590
5816	3.0000	1.1610	1.1385
5817	3.0000	1.1610	1.1385
5818	3.0000	1.1610	1.1385
5819	3.0000	1.1610	1.1385
5820	3.0000	1.1610	1.1385
5821	3.0000	1.1610	1.1385
5822	3.0000	1.1610	1.1385
5823	3.0000	1.1610	1.1385
5824	3.0000	1.1610	1.1385
5825	3.0000	1.1610	1.1385
5826	2.0000	0.7740	0.7590
5827	3.0000	1.1610	1.1385
5828	3.0000	1.1610	1.1385
5829	3.0000	1.1610	1.1385
5830	0.0000	0.0000	0.0000
5831	3.0000	1.1610	1.1385
5832	2.0000	0.7740	0.7590
5833	3.0000	1.1610	1.1385
5834	3.0000	1.1610	1.1385
5835	3.0000	1.1610	1.1385
5836	3.0000	1.1610	1.1385
5837	3.0000	1.1610	1.1385
5838	2.0000	0.7740	0.7590
5839	2.0000	0.7740	0.7590
5840	3.0000	1.1610	1.1385
5841	3.0000	1.1610	1.1385
5842	3.0000	1.1610	1.1385
5843	3.0000	1.1610	1.1385
5844	3.0000	1.1610	1.1385
5845	2.0000	0.7740	0.7590
5846	2.0000	0.7740	0.7590
5847	3.0000	1.1610	1.1385
5848	1.0000	0.3870	0.3795
5849	2.0000	0.7740	0.7590
5850	3.0000	1.1610	1.1385
5851	3.0000	1.1610	1.1385
5852	3.0000	1.1610	1.1385
5853	3.0000	1.1610	1.1385
5854	3.0000	1.1610	1.1385
5855	3.0000	1.1610	1.1385
5856	3.0000	1.1610	1.1385
5857	3.0000	1.1610	1.1385
5858	2.0000	0.7740	0.7590
5859	3.0000	1.1610	1.1385
5860	3.0000	1.1610	1.1385
5861	2.0000	0.7740	0.7590
5862	2.0000	0.7740	0.7590
5863	3.0000	1.1610	1.1385
5864	3.0000	1.1610	1.1385
5865	3.0000	1.1610	1.1385
5866	3.0000	1.1610	1.1385
5867	3.0000	1.1610	1.1385
5868	3.0000	1.1610	1.1385
5869	3.0000	1.1610	1.1385
5870	3.0000	1.1610	1.1385
5871	3.0000	1.1610	1.1385
5872	3.0000	1.1610	1.1385
5873	3.0000	1.1610	1.1385
5874	3.0000	1.1610	1.1385
5875	2.0000	0.7740	0.7590
5876	3.0000	1.1610	1.1385
5877	3.0000	1.1610	1.1385
5878	3.0000	1.1610	1.1385
5879	3.0000	1.1610	1.1385
5880	3.0000	1.1610	1.1385
5881	3.0000	1.1610	1.1385
5882	3.0000	1.1610	1.1385
5883	2.0000	0.7740	0.7590
5884	2.0000	0.7740	0.7590
5885	3.0000	1.1610	1.1385
5886	2.0000	0.7740	0.7590
5887	3.0000	1.1610	1.1385
5888	2.0000	0.7740	0.7590
5889	3.0000	1.1610	1.1385
5890	3.0000	1.1610	1.1385
5891	3.0000	1.1610	1.1385
5892	3.0000	1.1610	1.1385
5893	2.0000	0.7740	0.7590
5894	2.0000	0.7740	0.7590
5895	0.0000	0.0000	0.0000
5896	3.0000	1.1610	1.1385
5897	3.0000	1.1610	1.1385
5898	2.0000	0.7740	0.7590
5899	3.0000	1.1610	1.1385
5900	3.0000	1.1610	1.1385
5901	2.0000	0.7740	0.7590
5902	3.0000	1.1610	1.1385
5903	3.0000	1.1610	1.1385
5904	2.0000	0.7740	0.7590
5905	1.0000	0.3870	0.3795
5906	0.0000	0.0000	0.0000
5907	3.0000	1.1610	1.1385
5908	1.0000	0.3870	0.3795
5909	3.0000	1.1610	1.1385
5910	3.0000	1.1610	1.1385
5911	1.0000	0.3870	0.3795
5912	3.0000	1.1610	1.1385
5913	3.0000	1.1610	1.1385
5914	3.0000	1.1610	1.1385
5915	3.0000	1.1610	1.1385
5916	3.0000	1.1610	1.1385
5917	3.0000	1.1610	1.1385
5918	3.0000	1.1610	1.1385
5919	3.0000	1.1610	1.1385
5920	2.0000	0.7740	0.7590
5921	3.0000	1.1610	1.1385
5922	3.0000	1.1610	1.1385
5923	2.0000	0.7740	0.7590
5924	3.0000	1.1610	1.1385
5925	2.0000	0.7740	0.7590
5926	1.0000	0.3870	0.3795
5927	3.0000	1.1610	1.1385
5928	3.0000	1.1610	1.1385
5929	2.0000	0.7740	0.7590
5930	2.0000	0.7740	0.7590
5931	3.0000	1.1610	1.1385
5932	1.0000	0.3870	0.3795
5933	3.0000	1.1610	1.1385
5934	2.0000	0.7740	0.7590
5935	3.0000	1.1610	1.1385
5936	2.0000	0.7740	0.7590
5937	2.0000	0.7740	0.7590
5938	3.0000	1.1610	1.1385
5939	2.0000	0.7740	0.7590
5940	3.0000	1.1610	1.1385
5941	3.0000	1.1610	1.1385
5942	3.0000	1.1610	1.1385
5943	3.0000	1.1610	1.1385
5944	2.0000	0.7740	0.7590
5945	3.0000	1.1610	1.1385
5946	2.0000	0.7740	0.7590
5947	3.0000	1.1610	1.1385
5948	3.0000	1.1610	1.1385
5949	3.0000	1.1610	1.1385
5950	3.0000	1.1610	1.1385
5951	3.0000	1.1610	1.1385
5952	3.0000	1.1610	1.1385
5953	3.0000	1.1610	1.1385
5954	3.0000	1.1610	1.1385
5955	2.0000	0.7740	0.7590
5956	3.0000	1.1610	1.1385
5957	2.0000	0.7740	0.7590
5958	3.0000	1.1610	1.1385
5959	3.0000	1.1610	1.1385
5960	2.0000	0.7740	0.7590
5961	3.0000	1.1610	1.1385
5962	2.0000	0.7740	0.7590
5963	3.0000	1.1610	1.1385
5964	1.0000	0.3870	0.3795
5965	3.0000	1.1610	1.1385
5966	3.0000	1.1610	1.1385
5967	3.0000	1.1610	1.1385
5968	3.0000	1.1610	1.1385
5969	2.0000	0.7740	0.7590
5970	2.0000	0.7740	0.7590
5971	3.0000	1.1610	1.1385
5972	3.0000	1.1610	1.1385
5973	3.0000	1.1610	1.1385
5974	3.0000	1.1610	1.1385
5975	3.0000	1.1610	1.1385
5976	3.0000	1.1610	1.1385
5977	3.0000	1.1610	1.1385
5978	3.0000	1.1610	1.1385
5979	2.0000	0.7740	0.7590
5980	3.0000	1.1610	1.1385
5981	2.0000	0.7740	0.7590
5982	3.0000	1.1610	1.1385
5983	3.0000	1.1610	1.1385
5984	3.0000	1.1610	1.1385
5985	2.0000	0.7740	0.7590
5986	3.0000	1.1610	1.1385
5987	1.0000	0.3870	0.3795
5988	3.0000	1.1610	1.1385
5989	3.0000	1.1610	1.1385
5990	2.0000	0.7740	0.7590
5991	2.0000	0.7740	0.7590
5992	3.0000	1.1610	1.1385
5993	3.0000	1.1610	1.1385
5994	3.0000	1.1610	1.1385
5995	3.0000	1.1610	1.1385
5996	2.0000	0.7740	0.7590
5997	3.0000	1.1610	1.1385
5998	3.0000	1.1610	1.1385
5999	3.0000	1.1610	1.1385
6000	2.0000	0.7740	0.7590
6001	3.0000	1.1610	1.1385
6002	2.0000	0.7740	0.7590
6003	3.0000	1.1610	1.1385
6004	3.0000	1.1610	1.1385
6005	3.0000	1.1610	1.1385
6006	3.0000	1.1610	1.1385
6007	1.0000	0.3870	0.3795
6008	3.0000	1.1610	1.1385
6009	3.0000	1.1610	1.1385
6010	2.0000	0.7740	0.7590
6011	3.0000	1.1610	1.1385
6012	2.0000	0.7740	0.7590
6013	3.0000	1.1610	1.1385
6014	3.0000	1.1610	1.1385
6015	3.0000	1.1610	1.1385
6016	2.0000	0.7740	0.7590
6017	3.0000	1.1610	1.1385
6018	3.0000	1.1610	1.1385
6019	3.0000	1.1610	1.1385
6020	3.0000	1.1610	1.1385
6021	3.0000	1.1610	1.1385
6022	3.0000	1.1610	1.1385
6023	3.0000	1.1610	1.1385
6024	3.0000	1.1610	1.1385
6025	3.0000	1.1610	1.1385
6026	3.0000	1.1610	1.1385
6027	1.0000	0.3870	0.3795
6028	2.0000	0.7740	0.7590
6029	3.0000	1.1610	1.1385
6030	3.0000	1.1610	1.1385
6031	3.0000	1.1610	1.1385
6032	2.0000	0.7740	0.7590
6033	3.0000	1.1610	1.1385
6034	3.0000	1.1610	1.1385
6035	3.0000	1.1610	1.1385
6036	3.0000	1.1610	1.1385
6037	0.0000	0.0000	0.0000
6038	3.0000	1.1610	1.1385
6039	3.0000	1.1610	1.1385
6040	3.0000	1.1610	1.1385
6041	3.0000	1.1610	1.1385
6042	3.0000	1.1610	1.1385
6043	3.0000	1.1610	1.1385
6044	1.0000	0.3870	0.3795
6045	3.0000	1.1610	1.1385
6046	3.0000	1.1610	1.1385
6047	3.0000	1.1610	1.1385
6048	3.0000	1.1610	1.1385
6049	1.0000	0.3870	0.3795
6050	3.0000	1.1610	1.1385
6051	1.0000	0.3870	0.3795
6052	3.0000	1.1610	1.1385
6053	3.0000	1.1610	1.1385
6054	3.0000	1.1610	1.1385
6055	3.0000	1.1610	1.1385
6056	3.0000	1.1610	1.1385
6057	3.0000	1.1610	1.1385
6058	3.0000	1.1610	1.1385
6059	3.0000	1.1610	1.1385
6060	3.0000	1.1610	1.1385
6061	3.0000	1.1610	1.1385
6062	2.0000	0.7740	0.7590
6063	3.0000	1.1610	1.1385
6064	3.0000	1.1610	1.1385
6065	3.0000	1.1610	1.1385
6066	3.0000	1.1610	1.1385
6067	2.0000	0.7740	0.7590
6068	3.0000	1.1610	1.1385
6069	3.0000	1.1610	1.1385
6070	2.0000	0.7740	0.7590
6071	3.0000	1.1610	1.1385
6072	1.0000	0.3870	0.3795
6073	3.0000	1.1610	1.1385
6074	2.0000	0.7740	0.7590
6075	3.0000	1.1610	1.1385
6076	2.0000	0.7740	0.7590
6077	3.0000	1.1610	1.1385
6078	3.0000	1.1610	1.1385
6079	2.0000	0.7740	0.7590
6080	3.0000	1.1610	1.1385
6081	2.0000	0.7740	0.7590
6082	2.0000	0.7740	0.7590
6083	3.0000	1.1610	1.1385
6084	2.0000	0.7740	0.7590
6085	3.0000	1.1610	1.1385
6086	3.0000	1.1610	1.1385
6087	3.0000	1.1610	1.1385
6088	3.0000	1.1610	1.1385
6089	3.0000	1.1610	1.1385
6090	2.0000	0.7740	0.7590
6091	3.0000	1.1610	1.1385
6092	3.0000	1.1610	1.1385
6093	3.0000	1.1610	1.1385
6094	1.0000	0.3870	0.3795
6095	3.0000	1.1610	1.1385
6096	2.0000	0.7740	0.7590
6097	3.0000	1.1610	1.1385
6098	2.0000	0.7740	0.7590
6099	3.0000	1.1610	1.1385
6100	3.0000	1.1610	1.1385
6101	1.0000	0.3870	0.3795
6102	0.0000	0.0000	0.0000
6103	3.0000	1.1610	1.1385
6104	2.0000	0.7740	0.7590
6105	3.0000	1.1610	1.1385
6106	2.0000	0.7740	0.7590
6107	2.0000	0.7740	0.7590
6108	3.0000	1.1610	1.1385
6109	2.0000	0.7740	0.7590
6110	3.0000	1.1610	1.1385
6111	3.0000	1.1610	1.1385
6112	3.0000	1.1610	1.1385
6113	3.0000	1.1610	1.1385
6114	3.0000	1.1610	1.1385
6115	3.0000	1.1610	1.1385
6116	3.0000	1.1610	1.1385
6117	3.0000	1.1610	1.1385
6118	3.0000	1.1610	1.1385
6119	3.0000	1.1610	1.1385
6120	2.0000	0.7740	0.7590
6121	3.0000	1.1610	1.1385
6122	2.0000	0.7740	0.7590
6123	3.0000	1.1610	1.1385
6124	2.0000	0.7740	0.7590
6125	2.0000	0.7740	0.7590
6126	3.0000	1.1610	1.1385
6127	3.0000	1.1610	1.1385
6128	2.0000	0.7740	0.7590
6129	0.0000	0.0000	0.0000
6130	2.0000	0.7740	0.7590
6131	3.0000	1.1610	1.1385
6132	1.0000	0.3870	0.3795
6133	3.0000	1.1610	1.1385
6134	2.0000	0.7740	0.7590
6135	3.0000	1.1610	1.1385
6136	3.0000	1.1610	1.1385
6137	3.0000	1.1610	1.1385
6138	3.0000	1.1610	1.1385
6139	3.0000	1.1610	1.1385
6140	3.0000	1.1610	1.1385
6141	3.0000	1.1610	1.1385
6142	3.0000	1.1610	1.1385
6143	3.0000	1.1610	1.1385
6144	2.0000	0.7740	0.7590
6145	3.0000	1.1610	1.1385
6146	3.0000	1.1610	1.1385
6147	3.0000	1.1610	1.1385
6148	2.0000	0.7740	0.7590
6149	3.0000	1.1610	1.1385
6150	2.0000	0.7740	0.7590
6151	1.0000	0.3870	0.3795
6152	3.0000	1.1610	1.1385
6153	3.0000	1.1610	1.1385
6154	3.0000	1.1610	1.1385
6155	3.0000	1.1610	1.1385
6156	2.0000	0.7740	0.7590
6157	3.0000	1.1610	1.1385
6158	2.0000	0.7740	0.7590
6159	3.0000	1.1610	1.1385
6160	2.0000	0.7740	0.7590
6161	2.0000	0.7740	0.7590
6162	3.0000	1.1610	1.1385
6163	3.0000	1.1610	1.1385
6164	3.0000	1.1610	1.1385
6165	1.0000	0.3870	0.3795
6166	3.0000	1.1610	1.1385
6167	2.0000	0.7740	0.7590
6168	3.0000	1.1610	1.1385
6169	3.0000	1.1610	1.1385
6170	3.0000	1.1610	1.1385
6171	1.0000	0.3870	0.3795
6172	3.0000	1.1610	1.1385
6173	3.0000	1.1610	1.1385
6174	3.0000	1.1610	1.1385
6175	3.0000	1.1610	1.1385
6176	1.0000	0.3870	0.3795
6177	2.0000	0.7740	0.7590
6178	3.0000	1.1610	1.1385
6179	2.0000	0.7740	0.7590
6180	1.0000	0.3870	0.3795
6181	2.0000	0.7740	0.7590
6182	3.0000	1.1610	1.1385
6183	3.0000	1.1610	1.1385
6184	3.0000	1.1610	1.1385
6185	3.0000	1.1610	1.1385
6186	3.0000	1.1610	1.1385
6187	3.0000	1.1610	1.1385
6188	2.0000	0.7740	0.7590
6189	1.0000	0.3870	0.3795
6190	3.0000	1.1610	1.1385
6191	1.0000	0.3870	0.3795
6192	2.0000	0.7740	0.7590
6193	3.0000	1.1610	1.1385
6194	3.0000	1.1610	1.1385
6195	3.0000	1.1610	1.1385
6196	3.0000	1.1610	1.1385
6197	3.0000	1.1610	1.1385
6198	3.0000	1.1610	1.1385
6199	3.0000	1.1610	1.1385
6200	2.0000	0.7740	0.7590
6201	1.0000	0.3870	0.3795
6202	3.0000	1.1610	1.1385
6203	3.0000	1.1610	1.1385
6204	3.0000	1.1610	1.1385
6205	3.0000	1.1610	1.1385
6206	3.0000	1.1610	1.1385
6207	3.0000	1.1610	1.1385
6208	3.0000	1.1610	1.1385
6209	3.0000	1.1610	1.1385
6210	3.0000	1.1610	1.1385
6211	2.0000	0.7740	0.7590
6212	3.0000	1.1610	1.1385
6213	2.0000	0.7740	0.7590
6214	3.0000	1.1610	1.1385
6215	3.0000	1.1610	1.1385
6216	3.0000	1.1610	1.1385
6217	3.0000	1.1610	1.1385
6218	1.0000	0.3870	0.3795
6219	3.0000	1.1610	1.1385
6220	1.0000	0.3870	0.3795
6221	3.0000	1.1610	1.1385
6222	2.0000	0.7740	0.7590
6223	2.0000	0.7740	0.7590
6224	3.0000	1.1610	1.1385
6225	2.0000	0.7740	0.7590
6226	3.0000	1.1610	1.1385
6227	2.0000	0.7740	0.7590
6228	0.0000	0.0000	0.0000
6229	3.0000	1.1610	1.1385
6230	2.0000	0.7740	0.7590
6231	3.0000	1.1610	1.1385
6232	3.0000	1.1610	1.1385
6233	3.0000	1.1610	1.1385
6234	2.0000	0.7740	0.7590
6235	3.0000	1.1610	1.1385
6236	3.0000	1.1610	1.1385
6237	3.0000	1.1610	1.1385
6238	2.0000	0.7740	0.7590
6239	3.0000	1.1610	1.1385
6240	3.0000	1.1610	1.1385
6241	2.0000	0.7740	0.7590
6242	3.0000	1.1610	1.1385
6243	2.0000	0.7740	0.7590
6244	3.0000	1.1610	1.1385
6245	2.0000	0.7740	0.7590
6246	3.0000	1.1610	1.1385
6247	3.0000	1.1610	1.1385
6248	3.0000	1.1610	1.1385
6249	2.0000	0.7740	0.7590
6250	3.0000	1.1610	1.1385
6251	1.0000	0.3870	0.3795
6252	3.0000	1.1610	1.1385
6253	3.0000	1.1610	1.1385
6254	3.0000	1.1610	1.1385
6255	3.0000	1.1610	1.1385
6256	2.0000	0.7740	0.7590
6257	3.0000	1.1610	1.1385
