Tree	MatchingCluster	MatchingCluster_toYuleAvg	MatchingCluster_toUnifAvg
5275	12.0000	0.7325	0.7051
5276	10.0000	0.6104	0.5876
5277	18.0000	1.0988	1.0577
5278	15.0000	0.9156	0.8814
5279	13.0000	0.7936	0.7639
5280	14.0000	0.8546	0.8227
5281	16.0000	0.9767	0.9402
5282	20.0000	1.2209	1.1752
5283	20.0000	1.2209	1.1752
5284	12.0000	0.7325	0.7051
5285	16.0000	0.9767	0.9402
5286	18.0000	1.0988	1.0577
5287	15.0000	0.9156	0.8814
5288	14.0000	0.8546	0.8227
5289	14.0000	0.8546	0.8227
5290	15.0000	0.9156	0.8814
5291	14.0000	0.8546	0.8227
5292	19.0000	1.1598	1.1165
5293	17.0000	1.0377	0.9989
5294	15.0000	0.9156	0.8814
5295	10.0000	0.6104	0.5876
5296	16.0000	0.9767	0.9402
5297	11.0000	0.6715	0.6464
5298	16.0000	0.9767	0.9402
5299	18.0000	1.0988	1.0577
5300	15.0000	0.9156	0.8814
5301	17.0000	1.0377	0.9989
5302	16.0000	0.9767	0.9402
5303	16.0000	0.9767	0.9402
5304	18.0000	1.0988	1.0577
5305	14.0000	0.8546	0.8227
5306	14.0000	0.8546	0.8227
5307	19.0000	1.1598	1.1165
5308	18.0000	1.0988	1.0577
5309	12.0000	0.7325	0.7051
5310	17.0000	1.0377	0.9989
5311	15.0000	0.9156	0.8814
5312	19.0000	1.1598	1.1165
5313	12.0000	0.7325	0.7051
5314	20.0000	1.2209	1.1752
5315	18.0000	1.0988	1.0577
5316	15.0000	0.9156	0.8814
5317	8.0000	0.4883	0.4701
5318	13.0000	0.7936	0.7639
5319	15.0000	0.9156	0.8814
5320	13.0000	0.7936	0.7639
5321	15.0000	0.9156	0.8814
5322	16.0000	0.9767	0.9402
5323	17.0000	1.0377	0.9989
5324	12.0000	0.7325	0.7051
5325	10.0000	0.6104	0.5876
5326	15.0000	0.9156	0.8814
5327	16.0000	0.9767	0.9402
5328	18.0000	1.0988	1.0577
5329	21.0000	1.2819	1.2340
5330	10.0000	0.6104	0.5876
5331	8.0000	0.4883	0.4701
5332	11.0000	0.6715	0.6464
5333	15.0000	0.9156	0.8814
5334	14.0000	0.8546	0.8227
5335	15.0000	0.9156	0.8814
5336	16.0000	0.9767	0.9402
5337	16.0000	0.9767	0.9402
5338	18.0000	1.0988	1.0577
5339	10.0000	0.6104	0.5876
5340	17.0000	1.0377	0.9989
5341	14.0000	0.8546	0.8227
5342	16.0000	0.9767	0.9402
5343	15.0000	0.9156	0.8814
5344	15.0000	0.9156	0.8814
5345	17.0000	1.0377	0.9989
5346	16.0000	0.9767	0.9402
5347	18.0000	1.0988	1.0577
5348	14.0000	0.8546	0.8227
5349	13.0000	0.7936	0.7639
5350	14.0000	0.8546	0.8227
5351	14.0000	0.8546	0.8227
5352	13.0000	0.7936	0.7639
5353	10.0000	0.6104	0.5876
5354	15.0000	0.9156	0.8814
5355	16.0000	0.9767	0.9402
5356	16.0000	0.9767	0.9402
5357	17.0000	1.0377	0.9989
5358	17.0000	1.0377	0.9989
5359	18.0000	1.0988	1.0577
5360	15.0000	0.9156	0.8814
5361	10.0000	0.6104	0.5876
5362	11.0000	0.6715	0.6464
5363	16.0000	0.9767	0.9402
5364	18.0000	1.0988	1.0577
5365	18.0000	1.0988	1.0577
5366	13.0000	0.7936	0.7639
5367	15.0000	0.9156	0.8814
5368	18.0000	1.0988	1.0577
5369	6.0000	0.3663	0.3526
5370	16.0000	0.9767	0.9402
5371	16.0000	0.9767	0.9402
5372	10.0000	0.6104	0.5876
5373	17.0000	1.0377	0.9989
5374	17.0000	1.0377	0.9989
5375	14.0000	0.8546	0.8227
5376	16.0000	0.9767	0.9402
5377	17.0000	1.0377	0.9989
5378	18.0000	1.0988	1.0577
5379	15.0000	0.9156	0.8814
5380	16.0000	0.9767	0.9402
5381	16.0000	0.9767	0.9402
5382	13.0000	0.7936	0.7639
5383	23.0000	1.4040	1.3515
5384	15.0000	0.9156	0.8814
5385	16.0000	0.9767	0.9402
5386	18.0000	1.0988	1.0577
5387	15.0000	0.9156	0.8814
5388	13.0000	0.7936	0.7639
5389	14.0000	0.8546	0.8227
5390	14.0000	0.8546	0.8227
5391	16.0000	0.9767	0.9402
5392	18.0000	1.0988	1.0577
5393	19.0000	1.1598	1.1165
5394	15.0000	0.9156	0.8814
5395	14.0000	0.8546	0.8227
5396	15.0000	0.9156	0.8814
5397	16.0000	0.9767	0.9402
5398	17.0000	1.0377	0.9989
5399	13.0000	0.7936	0.7639
5400	17.0000	1.0377	0.9989
5401	14.0000	0.8546	0.8227
5402	9.0000	0.5494	0.5289
5403	17.0000	1.0377	0.9989
5404	17.0000	1.0377	0.9989
5405	16.0000	0.9767	0.9402
5406	16.0000	0.9767	0.9402
5407	21.0000	1.2819	1.2340
5408	18.0000	1.0988	1.0577
5409	17.0000	1.0377	0.9989
5410	15.0000	0.9156	0.8814
5411	17.0000	1.0377	0.9989
5412	16.0000	0.9767	0.9402
5413	15.0000	0.9156	0.8814
5414	13.0000	0.7936	0.7639
5415	12.0000	0.7325	0.7051
5416	16.0000	0.9767	0.9402
5417	14.0000	0.8546	0.8227
5418	14.0000	0.8546	0.8227
5419	8.0000	0.4883	0.4701
5420	17.0000	1.0377	0.9989
5421	16.0000	0.9767	0.9402
5422	17.0000	1.0377	0.9989
5423	14.0000	0.8546	0.8227
5424	14.0000	0.8546	0.8227
5425	17.0000	1.0377	0.9989
5426	19.0000	1.1598	1.1165
5427	12.0000	0.7325	0.7051
5428	10.0000	0.6104	0.5876
5429	15.0000	0.9156	0.8814
5430	16.0000	0.9767	0.9402
5431	11.0000	0.6715	0.6464
5432	19.0000	1.1598	1.1165
5433	6.0000	0.3663	0.3526
5434	17.0000	1.0377	0.9989
5435	22.0000	1.3429	1.2927
5436	16.0000	0.9767	0.9402
5437	16.0000	0.9767	0.9402
5438	13.0000	0.7936	0.7639
5439	17.0000	1.0377	0.9989
5440	16.0000	0.9767	0.9402
5441	14.0000	0.8546	0.8227
5442	15.0000	0.9156	0.8814
5443	15.0000	0.9156	0.8814
5444	16.0000	0.9767	0.9402
5445	17.0000	1.0377	0.9989
5446	14.0000	0.8546	0.8227
5447	14.0000	0.8546	0.8227
5448	14.0000	0.8546	0.8227
5449	17.0000	1.0377	0.9989
5450	16.0000	0.9767	0.9402
5451	14.0000	0.8546	0.8227
5452	16.0000	0.9767	0.9402
5453	15.0000	0.9156	0.8814
5454	16.0000	0.9767	0.9402
5455	15.0000	0.9156	0.8814
5456	14.0000	0.8546	0.8227
5457	14.0000	0.8546	0.8227
5458	16.0000	0.9767	0.9402
5459	16.0000	0.9767	0.9402
5460	14.0000	0.8546	0.8227
5461	17.0000	1.0377	0.9989
5462	16.0000	0.9767	0.9402
5463	18.0000	1.0988	1.0577
5464	16.0000	0.9767	0.9402
5465	18.0000	1.0988	1.0577
5466	15.0000	0.9156	0.8814
5467	18.0000	1.0988	1.0577
5468	15.0000	0.9156	0.8814
5469	11.0000	0.6715	0.6464
5470	16.0000	0.9767	0.9402
5471	12.0000	0.7325	0.7051
5472	14.0000	0.8546	0.8227
5473	18.0000	1.0988	1.0577
5474	17.0000	1.0377	0.9989
5475	10.0000	0.6104	0.5876
5476	16.0000	0.9767	0.9402
5477	14.0000	0.8546	0.8227
5478	16.0000	0.9767	0.9402
5479	17.0000	1.0377	0.9989
5480	11.0000	0.6715	0.6464
5481	14.0000	0.8546	0.8227
5482	14.0000	0.8546	0.8227
5483	13.0000	0.7936	0.7639
5484	21.0000	1.2819	1.2340
5485	14.0000	0.8546	0.8227
5486	18.0000	1.0988	1.0577
5487	14.0000	0.8546	0.8227
5488	22.0000	1.3429	1.2927
5489	16.0000	0.9767	0.9402
5490	20.0000	1.2209	1.1752
5491	15.0000	0.9156	0.8814
5492	14.0000	0.8546	0.8227
5493	12.0000	0.7325	0.7051
5494	17.0000	1.0377	0.9989
5495	16.0000	0.9767	0.9402
5496	15.0000	0.9156	0.8814
5497	15.0000	0.9156	0.8814
5498	19.0000	1.1598	1.1165
5499	16.0000	0.9767	0.9402
5500	16.0000	0.9767	0.9402
5501	22.0000	1.3429	1.2927
5502	16.0000	0.9767	0.9402
5503	14.0000	0.8546	0.8227
5504	12.0000	0.7325	0.7051
5505	16.0000	0.9767	0.9402
5506	14.0000	0.8546	0.8227
5507	15.0000	0.9156	0.8814
5508	16.0000	0.9767	0.9402
5509	21.0000	1.2819	1.2340
5510	17.0000	1.0377	0.9989
5511	16.0000	0.9767	0.9402
5512	19.0000	1.1598	1.1165
5513	14.0000	0.8546	0.8227
5514	14.0000	0.8546	0.8227
5515	16.0000	0.9767	0.9402
5516	18.0000	1.0988	1.0577
5517	18.0000	1.0988	1.0577
5518	16.0000	0.9767	0.9402
5519	12.0000	0.7325	0.7051
5520	18.0000	1.0988	1.0577
5521	13.0000	0.7936	0.7639
5522	16.0000	0.9767	0.9402
5523	14.0000	0.8546	0.8227
5524	15.0000	0.9156	0.8814
5525	17.0000	1.0377	0.9989
5526	17.0000	1.0377	0.9989
5527	17.0000	1.0377	0.9989
5528	16.0000	0.9767	0.9402
5529	14.0000	0.8546	0.8227
5530	17.0000	1.0377	0.9989
5531	17.0000	1.0377	0.9989
5532	17.0000	1.0377	0.9989
5533	9.0000	0.5494	0.5289
5534	18.0000	1.0988	1.0577
5535	14.0000	0.8546	0.8227
5536	16.0000	0.9767	0.9402
5537	15.0000	0.9156	0.8814
5538	13.0000	0.7936	0.7639
5539	14.0000	0.8546	0.8227
5540	12.0000	0.7325	0.7051
5541	15.0000	0.9156	0.8814
5542	16.0000	0.9767	0.9402
5543	16.0000	0.9767	0.9402
5544	17.0000	1.0377	0.9989
5545	10.0000	0.6104	0.5876
5546	16.0000	0.9767	0.9402
5547	16.0000	0.9767	0.9402
5548	14.0000	0.8546	0.8227
5549	16.0000	0.9767	0.9402
5550	18.0000	1.0988	1.0577
5551	17.0000	1.0377	0.9989
5552	18.0000	1.0988	1.0577
5553	17.0000	1.0377	0.9989
5554	18.0000	1.0988	1.0577
5555	17.0000	1.0377	0.9989
5556	14.0000	0.8546	0.8227
5557	15.0000	0.9156	0.8814
5558	17.0000	1.0377	0.9989
5559	16.0000	0.9767	0.9402
5560	16.0000	0.9767	0.9402
5561	13.0000	0.7936	0.7639
5562	16.0000	0.9767	0.9402
5563	15.0000	0.9156	0.8814
5564	15.0000	0.9156	0.8814
5565	14.0000	0.8546	0.8227
5566	14.0000	0.8546	0.8227
5567	16.0000	0.9767	0.9402
5568	13.0000	0.7936	0.7639
5569	13.0000	0.7936	0.7639
5570	22.0000	1.3429	1.2927
5571	9.0000	0.5494	0.5289
5572	16.0000	0.9767	0.9402
5573	14.0000	0.8546	0.8227
5574	15.0000	0.9156	0.8814
5575	16.0000	0.9767	0.9402
5576	11.0000	0.6715	0.6464
5577	14.0000	0.8546	0.8227
5578	8.0000	0.4883	0.4701
5579	22.0000	1.3429	1.2927
5580	14.0000	0.8546	0.8227
5581	16.0000	0.9767	0.9402
5582	21.0000	1.2819	1.2340
5583	16.0000	0.9767	0.9402
5584	16.0000	0.9767	0.9402
5585	19.0000	1.1598	1.1165
5586	17.0000	1.0377	0.9989
5587	13.0000	0.7936	0.7639
5588	18.0000	1.0988	1.0577
5589	16.0000	0.9767	0.9402
5590	14.0000	0.8546	0.8227
5591	13.0000	0.7936	0.7639
5592	18.0000	1.0988	1.0577
5593	17.0000	1.0377	0.9989
5594	13.0000	0.7936	0.7639
5595	17.0000	1.0377	0.9989
5596	14.0000	0.8546	0.8227
5597	15.0000	0.9156	0.8814
5598	14.0000	0.8546	0.8227
5599	16.0000	0.9767	0.9402
5600	16.0000	0.9767	0.9402
5601	21.0000	1.2819	1.2340
5602	17.0000	1.0377	0.9989
5603	12.0000	0.7325	0.7051
5604	16.0000	0.9767	0.9402
5605	16.0000	0.9767	0.9402
5606	16.0000	0.9767	0.9402
5607	16.0000	0.9767	0.9402
5608	24.0000	1.4650	1.4103
5609	10.0000	0.6104	0.5876
5610	16.0000	0.9767	0.9402
5611	14.0000	0.8546	0.8227
5612	14.0000	0.8546	0.8227
5613	18.0000	1.0988	1.0577
5614	15.0000	0.9156	0.8814
5615	18.0000	1.0988	1.0577
5616	20.0000	1.2209	1.1752
5617	18.0000	1.0988	1.0577
5618	16.0000	0.9767	0.9402
5619	17.0000	1.0377	0.9989
5620	14.0000	0.8546	0.8227
5621	17.0000	1.0377	0.9989
5622	16.0000	0.9767	0.9402
5623	14.0000	0.8546	0.8227
5624	15.0000	0.9156	0.8814
5625	14.0000	0.8546	0.8227
5626	14.0000	0.8546	0.8227
5627	19.0000	1.1598	1.1165
5628	16.0000	0.9767	0.9402
5629	12.0000	0.7325	0.7051
5630	18.0000	1.0988	1.0577
5631	15.0000	0.9156	0.8814
5632	16.0000	0.9767	0.9402
5633	14.0000	0.8546	0.8227
5634	4.0000	0.2442	0.2350
5635	15.0000	0.9156	0.8814
5636	11.0000	0.6715	0.6464
5637	12.0000	0.7325	0.7051
5638	17.0000	1.0377	0.9989
5639	16.0000	0.9767	0.9402
5640	17.0000	1.0377	0.9989
5641	14.0000	0.8546	0.8227
5642	15.0000	0.9156	0.8814
5643	9.0000	0.5494	0.5289
5644	12.0000	0.7325	0.7051
5645	18.0000	1.0988	1.0577
5646	16.0000	0.9767	0.9402
5647	12.0000	0.7325	0.7051
5648	12.0000	0.7325	0.7051
5649	14.0000	0.8546	0.8227
5650	13.0000	0.7936	0.7639
5651	11.0000	0.6715	0.6464
5652	21.0000	1.2819	1.2340
5653	17.0000	1.0377	0.9989
5654	16.0000	0.9767	0.9402
5655	15.0000	0.9156	0.8814
5656	16.0000	0.9767	0.9402
5657	15.0000	0.9156	0.8814
5658	18.0000	1.0988	1.0577
5659	15.0000	0.9156	0.8814
5660	17.0000	1.0377	0.9989
5661	12.0000	0.7325	0.7051
5662	18.0000	1.0988	1.0577
5663	16.0000	0.9767	0.9402
5664	14.0000	0.8546	0.8227
5665	18.0000	1.0988	1.0577
5666	16.0000	0.9767	0.9402
5667	13.0000	0.7936	0.7639
5668	16.0000	0.9767	0.9402
5669	19.0000	1.1598	1.1165
5670	16.0000	0.9767	0.9402
5671	14.0000	0.8546	0.8227
5672	19.0000	1.1598	1.1165
5673	17.0000	1.0377	0.9989
5674	18.0000	1.0988	1.0577
5675	17.0000	1.0377	0.9989
5676	14.0000	0.8546	0.8227
5677	16.0000	0.9767	0.9402
5678	16.0000	0.9767	0.9402
5679	12.0000	0.7325	0.7051
5680	10.0000	0.6104	0.5876
5681	14.0000	0.8546	0.8227
5682	9.0000	0.5494	0.5289
5683	14.0000	0.8546	0.8227
5684	16.0000	0.9767	0.9402
5685	16.0000	0.9767	0.9402
5686	10.0000	0.6104	0.5876
5687	18.0000	1.0988	1.0577
5688	17.0000	1.0377	0.9989
5689	8.0000	0.4883	0.4701
5690	17.0000	1.0377	0.9989
5691	15.0000	0.9156	0.8814
5692	14.0000	0.8546	0.8227
5693	16.0000	0.9767	0.9402
5694	14.0000	0.8546	0.8227
5695	11.0000	0.6715	0.6464
5696	16.0000	0.9767	0.9402
5697	11.0000	0.6715	0.6464
5698	15.0000	0.9156	0.8814
5699	12.0000	0.7325	0.7051
5700	14.0000	0.8546	0.8227
5701	16.0000	0.9767	0.9402
5702	14.0000	0.8546	0.8227
5703	18.0000	1.0988	1.0577
5704	18.0000	1.0988	1.0577
5705	15.0000	0.9156	0.8814
5706	17.0000	1.0377	0.9989
5707	17.0000	1.0377	0.9989
5708	14.0000	0.8546	0.8227
5709	18.0000	1.0988	1.0577
5710	16.0000	0.9767	0.9402
5711	16.0000	0.9767	0.9402
5712	16.0000	0.9767	0.9402
5713	18.0000	1.0988	1.0577
5714	12.0000	0.7325	0.7051
5715	17.0000	1.0377	0.9989
5716	9.0000	0.5494	0.5289
5717	16.0000	0.9767	0.9402
5718	11.0000	0.6715	0.6464
5719	10.0000	0.6104	0.5876
5720	12.0000	0.7325	0.7051
5721	17.0000	1.0377	0.9989
5722	14.0000	0.8546	0.8227
5723	16.0000	0.9767	0.9402
5724	14.0000	0.8546	0.8227
5725	14.0000	0.8546	0.8227
5726	14.0000	0.8546	0.8227
5727	16.0000	0.9767	0.9402
5728	17.0000	1.0377	0.9989
5729	18.0000	1.0988	1.0577
5730	15.0000	0.9156	0.8814
5731	16.0000	0.9767	0.9402
5732	17.0000	1.0377	0.9989
5733	18.0000	1.0988	1.0577
5734	21.0000	1.2819	1.2340
5735	16.0000	0.9767	0.9402
5736	19.0000	1.1598	1.1165
5737	12.0000	0.7325	0.7051
5738	14.0000	0.8546	0.8227
5739	17.0000	1.0377	0.9989
5740	16.0000	0.9767	0.9402
5741	13.0000	0.7936	0.7639
5742	13.0000	0.7936	0.7639
5743	16.0000	0.9767	0.9402
5744	14.0000	0.8546	0.8227
5745	16.0000	0.9767	0.9402
5746	18.0000	1.0988	1.0577
5747	19.0000	1.1598	1.1165
5748	7.0000	0.4273	0.4113
5749	17.0000	1.0377	0.9989
5750	15.0000	0.9156	0.8814
5751	18.0000	1.0988	1.0577
5752	17.0000	1.0377	0.9989
5753	14.0000	0.8546	0.8227
5754	11.0000	0.6715	0.6464
5755	20.0000	1.2209	1.1752
5756	16.0000	0.9767	0.9402
5757	19.0000	1.1598	1.1165
5758	20.0000	1.2209	1.1752
5759	18.0000	1.0988	1.0577
5760	19.0000	1.1598	1.1165
5761	17.0000	1.0377	0.9989
5762	14.0000	0.8546	0.8227
5763	15.0000	0.9156	0.8814
5764	11.0000	0.6715	0.6464
5765	18.0000	1.0988	1.0577
5766	18.0000	1.0988	1.0577
5767	16.0000	0.9767	0.9402
5768	16.0000	0.9767	0.9402
5769	13.0000	0.7936	0.7639
5770	16.0000	0.9767	0.9402
5771	17.0000	1.0377	0.9989
5772	12.0000	0.7325	0.7051
5773	14.0000	0.8546	0.8227
5774	14.0000	0.8546	0.8227
5775	16.0000	0.9767	0.9402
5776	12.0000	0.7325	0.7051
5777	14.0000	0.8546	0.8227
5778	17.0000	1.0377	0.9989
5779	15.0000	0.9156	0.8814
5780	16.0000	0.9767	0.9402
5781	13.0000	0.7936	0.7639
5782	12.0000	0.7325	0.7051
5783	12.0000	0.7325	0.7051
5784	17.0000	1.0377	0.9989
5785	18.0000	1.0988	1.0577
5786	16.0000	0.9767	0.9402
5787	16.0000	0.9767	0.9402
5788	15.0000	0.9156	0.8814
5789	14.0000	0.8546	0.8227
5790	16.0000	0.9767	0.9402
5791	11.0000	0.6715	0.6464
5792	18.0000	1.0988	1.0577
5793	12.0000	0.7325	0.7051
5794	17.0000	1.0377	0.9989
5795	16.0000	0.9767	0.9402
5796	16.0000	0.9767	0.9402
5797	15.0000	0.9156	0.8814
5798	15.0000	0.9156	0.8814
5799	16.0000	0.9767	0.9402
5800	11.0000	0.6715	0.6464
5801	16.0000	0.9767	0.9402
5802	16.0000	0.9767	0.9402
5803	14.0000	0.8546	0.8227
5804	14.0000	0.8546	0.8227
5805	17.0000	1.0377	0.9989
5806	17.0000	1.0377	0.9989
5807	20.0000	1.2209	1.1752
5808	15.0000	0.9156	0.8814
5809	12.0000	0.7325	0.7051
5810	16.0000	0.9767	0.9402
5811	16.0000	0.9767	0.9402
5812	15.0000	0.9156	0.8814
5813	16.0000	0.9767	0.9402
5814	16.0000	0.9767	0.9402
5815	17.0000	1.0377	0.9989
5816	9.0000	0.5494	0.5289
5817	16.0000	0.9767	0.9402
5818	18.0000	1.0988	1.0577
5819	15.0000	0.9156	0.8814
5820	13.0000	0.7936	0.7639
5821	17.0000	1.0377	0.9989
5822	16.0000	0.9767	0.9402
5823	16.0000	0.9767	0.9402
5824	16.0000	0.9767	0.9402
5825	19.0000	1.1598	1.1165
5826	18.0000	1.0988	1.0577
5827	11.0000	0.6715	0.6464
5828	16.0000	0.9767	0.9402
5829	15.0000	0.9156	0.8814
5830	16.0000	0.9767	0.9402
5831	16.0000	0.9767	0.9402
5832	8.0000	0.4883	0.4701
5833	16.0000	0.9767	0.9402
5834	15.0000	0.9156	0.8814
5835	18.0000	1.0988	1.0577
5836	12.0000	0.7325	0.7051
5837	12.0000	0.7325	0.7051
5838	21.0000	1.2819	1.2340
5839	16.0000	0.9767	0.9402
5840	17.0000	1.0377	0.9989
5841	16.0000	0.9767	0.9402
5842	17.0000	1.0377	0.9989
5843	12.0000	0.7325	0.7051
5844	16.0000	0.9767	0.9402
5845	17.0000	1.0377	0.9989
5846	20.0000	1.2209	1.1752
5847	14.0000	0.8546	0.8227
5848	16.0000	0.9767	0.9402
5849	16.0000	0.9767	0.9402
5850	16.0000	0.9767	0.9402
5851	17.0000	1.0377	0.9989
5852	18.0000	1.0988	1.0577
5853	16.0000	0.9767	0.9402
5854	16.0000	0.9767	0.9402
5855	14.0000	0.8546	0.8227
5856	12.0000	0.7325	0.7051
5857	10.0000	0.6104	0.5876
5858	15.0000	0.9156	0.8814
5859	15.0000	0.9156	0.8814
5860	18.0000	1.0988	1.0577
5861	14.0000	0.8546	0.8227
5862	11.0000	0.6715	0.6464
5863	19.0000	1.1598	1.1165
5864	21.0000	1.2819	1.2340
5865	17.0000	1.0377	0.9989
5866	21.0000	1.2819	1.2340
5867	14.0000	0.8546	0.8227
5868	16.0000	0.9767	0.9402
5869	17.0000	1.0377	0.9989
5870	16.0000	0.9767	0.9402
5871	16.0000	0.9767	0.9402
5872	14.0000	0.8546	0.8227
5873	14.0000	0.8546	0.8227
5874	17.0000	1.0377	0.9989
5875	21.0000	1.2819	1.2340
5876	16.0000	0.9767	0.9402
5877	12.0000	0.7325	0.7051
5878	14.0000	0.8546	0.8227
5879	18.0000	1.0988	1.0577
5880	16.0000	0.9767	0.9402
5881	20.0000	1.2209	1.1752
5882	12.0000	0.7325	0.7051
5883	16.0000	0.9767	0.9402
5884	14.0000	0.8546	0.8227
5885	17.0000	1.0377	0.9989
5886	16.0000	0.9767	0.9402
5887	17.0000	1.0377	0.9989
5888	15.0000	0.9156	0.8814
5889	15.0000	0.9156	0.8814
5890	18.0000	1.0988	1.0577
5891	14.0000	0.8546	0.8227
5892	17.0000	1.0377	0.9989
5893	14.0000	0.8546	0.8227
5894	15.0000	0.9156	0.8814
5895	15.0000	0.9156	0.8814
5896	14.0000	0.8546	0.8227
5897	17.0000	1.0377	0.9989
5898	17.0000	1.0377	0.9989
5899	15.0000	0.9156	0.8814
5900	18.0000	1.0988	1.0577
5901	17.0000	1.0377	0.9989
5902	16.0000	0.9767	0.9402
5903	17.0000	1.0377	0.9989
5904	16.0000	0.9767	0.9402
5905	16.0000	0.9767	0.9402
5906	16.0000	0.9767	0.9402
5907	13.0000	0.7936	0.7639
5908	14.0000	0.8546	0.8227
5909	13.0000	0.7936	0.7639
5910	12.0000	0.7325	0.7051
5911	2.0000	0.1221	0.1175
5912	17.0000	1.0377	0.9989
5913	17.0000	1.0377	0.9989
5914	14.0000	0.8546	0.8227
5915	14.0000	0.8546	0.8227
5916	16.0000	0.9767	0.9402
5917	16.0000	0.9767	0.9402
5918	16.0000	0.9767	0.9402
5919	16.0000	0.9767	0.9402
5920	17.0000	1.0377	0.9989
5921	15.0000	0.9156	0.8814
5922	12.0000	0.7325	0.7051
5923	13.0000	0.7936	0.7639
5924	13.0000	0.7936	0.7639
5925	14.0000	0.8546	0.8227
5926	17.0000	1.0377	0.9989
5927	13.0000	0.7936	0.7639
5928	11.0000	0.6715	0.6464
5929	16.0000	0.9767	0.9402
5930	16.0000	0.9767	0.9402
5931	18.0000	1.0988	1.0577
5932	15.0000	0.9156	0.8814
5933	12.0000	0.7325	0.7051
5934	15.0000	0.9156	0.8814
5935	11.0000	0.6715	0.6464
5936	18.0000	1.0988	1.0577
5937	18.0000	1.0988	1.0577
5938	17.0000	1.0377	0.9989
5939	15.0000	0.9156	0.8814
5940	18.0000	1.0988	1.0577
5941	16.0000	0.9767	0.9402
5942	17.0000	1.0377	0.9989
5943	12.0000	0.7325	0.7051
5944	14.0000	0.8546	0.8227
5945	13.0000	0.7936	0.7639
5946	16.0000	0.9767	0.9402
5947	17.0000	1.0377	0.9989
5948	17.0000	1.0377	0.9989
5949	17.0000	1.0377	0.9989
5950	24.0000	1.4650	1.4103
5951	15.0000	0.9156	0.8814
5952	15.0000	0.9156	0.8814
5953	16.0000	0.9767	0.9402
5954	18.0000	1.0988	1.0577
5955	10.0000	0.6104	0.5876
5956	12.0000	0.7325	0.7051
5957	17.0000	1.0377	0.9989
5958	12.0000	0.7325	0.7051
5959	14.0000	0.8546	0.8227
5960	16.0000	0.9767	0.9402
5961	6.0000	0.3663	0.3526
5962	18.0000	1.0988	1.0577
5963	16.0000	0.9767	0.9402
5964	11.0000	0.6715	0.6464
5965	17.0000	1.0377	0.9989
5966	10.0000	0.6104	0.5876
5967	12.0000	0.7325	0.7051
5968	18.0000	1.0988	1.0577
5969	14.0000	0.8546	0.8227
5970	19.0000	1.1598	1.1165
5971	16.0000	0.9767	0.9402
5972	17.0000	1.0377	0.9989
5973	15.0000	0.9156	0.8814
5974	18.0000	1.0988	1.0577
5975	12.0000	0.7325	0.7051
5976	15.0000	0.9156	0.8814
5977	14.0000	0.8546	0.8227
5978	13.0000	0.7936	0.7639
5979	15.0000	0.9156	0.8814
5980	15.0000	0.9156	0.8814
5981	12.0000	0.7325	0.7051
5982	15.0000	0.9156	0.8814
5983	17.0000	1.0377	0.9989
5984	16.0000	0.9767	0.9402
5985	18.0000	1.0988	1.0577
5986	16.0000	0.9767	0.9402
5987	20.0000	1.2209	1.1752
5988	14.0000	0.8546	0.8227
5989	19.0000	1.1598	1.1165
5990	17.0000	1.0377	0.9989
5991	11.0000	0.6715	0.6464
5992	16.0000	0.9767	0.9402
5993	16.0000	0.9767	0.9402
5994	12.0000	0.7325	0.7051
5995	15.0000	0.9156	0.8814
5996	17.0000	1.0377	0.9989
5997	18.0000	1.0988	1.0577
5998	18.0000	1.0988	1.0577
5999	13.0000	0.7936	0.7639
6000	16.0000	0.9767	0.9402
6001	10.0000	0.6104	0.5876
6002	16.0000	0.9767	0.9402
6003	18.0000	1.0988	1.0577
6004	14.0000	0.8546	0.8227
6005	16.0000	0.9767	0.9402
6006	18.0000	1.0988	1.0577
6007	16.0000	0.9767	0.9402
6008	17.0000	1.0377	0.9989
6009	19.0000	1.1598	1.1165
6010	15.0000	0.9156	0.8814
6011	19.0000	1.1598	1.1165
6012	12.0000	0.7325	0.7051
6013	14.0000	0.8546	0.8227
6014	10.0000	0.6104	0.5876
6015	18.0000	1.0988	1.0577
6016	17.0000	1.0377	0.9989
6017	14.0000	0.8546	0.8227
6018	14.0000	0.8546	0.8227
6019	16.0000	0.9767	0.9402
6020	15.0000	0.9156	0.8814
6021	13.0000	0.7936	0.7639
6022	21.0000	1.2819	1.2340
6023	15.0000	0.9156	0.8814
6024	17.0000	1.0377	0.9989
6025	16.0000	0.9767	0.9402
6026	17.0000	1.0377	0.9989
6027	16.0000	0.9767	0.9402
6028	12.0000	0.7325	0.7051
6029	18.0000	1.0988	1.0577
6030	13.0000	0.7936	0.7639
6031	11.0000	0.6715	0.6464
6032	11.0000	0.6715	0.6464
6033	15.0000	0.9156	0.8814
6034	16.0000	0.9767	0.9402
6035	11.0000	0.6715	0.6464
6036	14.0000	0.8546	0.8227
6037	16.0000	0.9767	0.9402
6038	17.0000	1.0377	0.9989
6039	17.0000	1.0377	0.9989
6040	14.0000	0.8546	0.8227
6041	17.0000	1.0377	0.9989
6042	15.0000	0.9156	0.8814
6043	14.0000	0.8546	0.8227
6044	16.0000	0.9767	0.9402
6045	16.0000	0.9767	0.9402
6046	18.0000	1.0988	1.0577
6047	16.0000	0.9767	0.9402
6048	18.0000	1.0988	1.0577
6049	16.0000	0.9767	0.9402
