Tree	MatchingCluster	MatchingCluster_toYuleAvg	MatchingCluster_toUnifAvg
5500	6.0000	0.6633	0.6553
5501	10.0000	1.1055	1.0922
5502	10.0000	1.1055	1.0922
5503	10.0000	1.1055	1.0922
5504	8.0000	0.8844	0.8737
5505	6.0000	0.6633	0.6553
5506	8.0000	0.8844	0.8737
5507	10.0000	1.1055	1.0922
5508	4.0000	0.4422	0.4369
5509	8.0000	0.8844	0.8737
5510	6.0000	0.6633	0.6553
5511	10.0000	1.1055	1.0922
5512	10.0000	1.1055	1.0922
5513	6.0000	0.6633	0.6553
5514	10.0000	1.1055	1.0922
5515	10.0000	1.1055	1.0922
5516	6.0000	0.6633	0.6553
5517	9.0000	0.9949	0.9830
5518	9.0000	0.9949	0.9830
5519	10.0000	1.1055	1.0922
5520	11.0000	1.2160	1.2014
5521	8.0000	0.8844	0.8737
5522	11.0000	1.2160	1.2014
5523	9.0000	0.9949	0.9830
5524	10.0000	1.1055	1.0922
5525	6.0000	0.6633	0.6553
5526	10.0000	1.1055	1.0922
5527	11.0000	1.2160	1.2014
5528	6.0000	0.6633	0.6553
5529	8.0000	0.8844	0.8737
5530	11.0000	1.2160	1.2014
5531	7.0000	0.7738	0.7645
5532	6.0000	0.6633	0.6553
5533	10.0000	1.1055	1.0922
5534	8.0000	0.8844	0.8737
5535	9.0000	0.9949	0.9830
5536	8.0000	0.8844	0.8737
5537	8.0000	0.8844	0.8737
5538	7.0000	0.7738	0.7645
5539	9.0000	0.9949	0.9830
5540	8.0000	0.8844	0.8737
5541	10.0000	1.1055	1.0922
5542	9.0000	0.9949	0.9830
5543	8.0000	0.8844	0.8737
5544	10.0000	1.1055	1.0922
5545	10.0000	1.1055	1.0922
5546	11.0000	1.2160	1.2014
5547	8.0000	0.8844	0.8737
5548	10.0000	1.1055	1.0922
5549	6.0000	0.6633	0.6553
5550	10.0000	1.1055	1.0922
5551	11.0000	1.2160	1.2014
5552	9.0000	0.9949	0.9830
5553	11.0000	1.2160	1.2014
5554	10.0000	1.1055	1.0922
5555	12.0000	1.3266	1.3106
5556	6.0000	0.6633	0.6553
5557	6.0000	0.6633	0.6553
5558	9.0000	0.9949	0.9830
5559	10.0000	1.1055	1.0922
5560	9.0000	0.9949	0.9830
5561	9.0000	0.9949	0.9830
5562	8.0000	0.8844	0.8737
5563	11.0000	1.2160	1.2014
5564	7.0000	0.7738	0.7645
5565	10.0000	1.1055	1.0922
5566	8.0000	0.8844	0.8737
5567	10.0000	1.1055	1.0922
5568	8.0000	0.8844	0.8737
5569	10.0000	1.1055	1.0922
5570	6.0000	0.6633	0.6553
5571	7.0000	0.7738	0.7645
5572	11.0000	1.2160	1.2014
5573	10.0000	1.1055	1.0922
5574	6.0000	0.6633	0.6553
5575	9.0000	0.9949	0.9830
5576	10.0000	1.1055	1.0922
5577	11.0000	1.2160	1.2014
5578	9.0000	0.9949	0.9830
5579	10.0000	1.1055	1.0922
5580	8.0000	0.8844	0.8737
5581	6.0000	0.6633	0.6553
5582	10.0000	1.1055	1.0922
5583	10.0000	1.1055	1.0922
5584	7.0000	0.7738	0.7645
5585	12.0000	1.3266	1.3106
5586	7.0000	0.7738	0.7645
5587	11.0000	1.2160	1.2014
5588	6.0000	0.6633	0.6553
5589	10.0000	1.1055	1.0922
5590	7.0000	0.7738	0.7645
5591	5.0000	0.5527	0.5461
5592	10.0000	1.1055	1.0922
5593	6.0000	0.6633	0.6553
5594	8.0000	0.8844	0.8737
5595	10.0000	1.1055	1.0922
5596	10.0000	1.1055	1.0922
5597	10.0000	1.1055	1.0922
5598	10.0000	1.1055	1.0922
5599	10.0000	1.1055	1.0922
5600	7.0000	0.7738	0.7645
5601	9.0000	0.9949	0.9830
5602	6.0000	0.6633	0.6553
5603	10.0000	1.1055	1.0922
5604	7.0000	0.7738	0.7645
5605	8.0000	0.8844	0.8737
5606	9.0000	0.9949	0.9830
5607	7.0000	0.7738	0.7645
5608	8.0000	0.8844	0.8737
5609	8.0000	0.8844	0.8737
5610	11.0000	1.2160	1.2014
5611	9.0000	0.9949	0.9830
5612	7.0000	0.7738	0.7645
5613	7.0000	0.7738	0.7645
5614	6.0000	0.6633	0.6553
5615	8.0000	0.8844	0.8737
5616	11.0000	1.2160	1.2014
5617	10.0000	1.1055	1.0922
5618	10.0000	1.1055	1.0922
5619	7.0000	0.7738	0.7645
5620	10.0000	1.1055	1.0922
5621	6.0000	0.6633	0.6553
5622	6.0000	0.6633	0.6553
5623	8.0000	0.8844	0.8737
5624	8.0000	0.8844	0.8737
5625	11.0000	1.2160	1.2014
5626	10.0000	1.1055	1.0922
5627	8.0000	0.8844	0.8737
5628	8.0000	0.8844	0.8737
5629	8.0000	0.8844	0.8737
5630	6.0000	0.6633	0.6553
5631	8.0000	0.8844	0.8737
5632	6.0000	0.6633	0.6553
5633	7.0000	0.7738	0.7645
5634	6.0000	0.6633	0.6553
5635	8.0000	0.8844	0.8737
5636	8.0000	0.8844	0.8737
5637	10.0000	1.1055	1.0922
5638	7.0000	0.7738	0.7645
5639	9.0000	0.9949	0.9830
5640	9.0000	0.9949	0.9830
5641	9.0000	0.9949	0.9830
5642	7.0000	0.7738	0.7645
5643	4.0000	0.4422	0.4369
5644	9.0000	0.9949	0.9830
5645	7.0000	0.7738	0.7645
5646	11.0000	1.2160	1.2014
5647	8.0000	0.8844	0.8737
5648	8.0000	0.8844	0.8737
5649	9.0000	0.9949	0.9830
5650	12.0000	1.3266	1.3106
5651	7.0000	0.7738	0.7645
5652	9.0000	0.9949	0.9830
5653	7.0000	0.7738	0.7645
5654	7.0000	0.7738	0.7645
5655	12.0000	1.3266	1.3106
5656	6.0000	0.6633	0.6553
5657	6.0000	0.6633	0.6553
5658	6.0000	0.6633	0.6553
5659	8.0000	0.8844	0.8737
5660	10.0000	1.1055	1.0922
5661	9.0000	0.9949	0.9830
5662	6.0000	0.6633	0.6553
5663	9.0000	0.9949	0.9830
5664	10.0000	1.1055	1.0922
5665	8.0000	0.8844	0.8737
5666	9.0000	0.9949	0.9830
5667	10.0000	1.1055	1.0922
5668	7.0000	0.7738	0.7645
5669	10.0000	1.1055	1.0922
5670	8.0000	0.8844	0.8737
5671	8.0000	0.8844	0.8737
5672	12.0000	1.3266	1.3106
5673	8.0000	0.8844	0.8737
5674	7.0000	0.7738	0.7645
5675	7.0000	0.7738	0.7645
5676	9.0000	0.9949	0.9830
5677	10.0000	1.1055	1.0922
5678	10.0000	1.1055	1.0922
5679	10.0000	1.1055	1.0922
5680	7.0000	0.7738	0.7645
5681	10.0000	1.1055	1.0922
5682	10.0000	1.1055	1.0922
5683	7.0000	0.7738	0.7645
5684	10.0000	1.1055	1.0922
5685	12.0000	1.3266	1.3106
5686	8.0000	0.8844	0.8737
5687	9.0000	0.9949	0.9830
5688	6.0000	0.6633	0.6553
5689	6.0000	0.6633	0.6553
5690	8.0000	0.8844	0.8737
5691	9.0000	0.9949	0.9830
5692	7.0000	0.7738	0.7645
5693	4.0000	0.4422	0.4369
5694	11.0000	1.2160	1.2014
5695	9.0000	0.9949	0.9830
5696	11.0000	1.2160	1.2014
5697	6.0000	0.6633	0.6553
5698	8.0000	0.8844	0.8737
5699	9.0000	0.9949	0.9830
5700	10.0000	1.1055	1.0922
5701	11.0000	1.2160	1.2014
5702	8.0000	0.8844	0.8737
5703	11.0000	1.2160	1.2014
5704	8.0000	0.8844	0.8737
5705	8.0000	0.8844	0.8737
5706	10.0000	1.1055	1.0922
5707	8.0000	0.8844	0.8737
5708	4.0000	0.4422	0.4369
5709	6.0000	0.6633	0.6553
5710	10.0000	1.1055	1.0922
5711	9.0000	0.9949	0.9830
5712	6.0000	0.6633	0.6553
5713	6.0000	0.6633	0.6553
5714	9.0000	0.9949	0.9830
5715	10.0000	1.1055	1.0922
5716	10.0000	1.1055	1.0922
5717	8.0000	0.8844	0.8737
5718	9.0000	0.9949	0.9830
5719	8.0000	0.8844	0.8737
5720	8.0000	0.8844	0.8737
5721	5.0000	0.5527	0.5461
5722	9.0000	0.9949	0.9830
5723	5.0000	0.5527	0.5461
5724	3.0000	0.3316	0.3277
5725	7.0000	0.7738	0.7645
5726	9.0000	0.9949	0.9830
5727	9.0000	0.9949	0.9830
5728	10.0000	1.1055	1.0922
5729	8.0000	0.8844	0.8737
5730	10.0000	1.1055	1.0922
5731	8.0000	0.8844	0.8737
5732	6.0000	0.6633	0.6553
5733	6.0000	0.6633	0.6553
5734	6.0000	0.6633	0.6553
5735	10.0000	1.1055	1.0922
5736	12.0000	1.3266	1.3106
5737	6.0000	0.6633	0.6553
5738	6.0000	0.6633	0.6553
5739	8.0000	0.8844	0.8737
5740	8.0000	0.8844	0.8737
5741	9.0000	0.9949	0.9830
5742	11.0000	1.2160	1.2014
5743	8.0000	0.8844	0.8737
5744	7.0000	0.7738	0.7645
5745	10.0000	1.1055	1.0922
5746	8.0000	0.8844	0.8737
5747	9.0000	0.9949	0.9830
5748	8.0000	0.8844	0.8737
5749	5.0000	0.5527	0.5461
5750	5.0000	0.5527	0.5461
5751	11.0000	1.2160	1.2014
5752	12.0000	1.3266	1.3106
5753	8.0000	0.8844	0.8737
5754	10.0000	1.1055	1.0922
5755	12.0000	1.3266	1.3106
5756	5.0000	0.5527	0.5461
5757	10.0000	1.1055	1.0922
5758	8.0000	0.8844	0.8737
5759	10.0000	1.1055	1.0922
5760	10.0000	1.1055	1.0922
5761	11.0000	1.2160	1.2014
5762	7.0000	0.7738	0.7645
5763	6.0000	0.6633	0.6553
5764	8.0000	0.8844	0.8737
5765	6.0000	0.6633	0.6553
5766	5.0000	0.5527	0.5461
5767	9.0000	0.9949	0.9830
5768	10.0000	1.1055	1.0922
5769	9.0000	0.9949	0.9830
5770	7.0000	0.7738	0.7645
5771	7.0000	0.7738	0.7645
5772	4.0000	0.4422	0.4369
5773	9.0000	0.9949	0.9830
5774	11.0000	1.2160	1.2014
5775	8.0000	0.8844	0.8737
5776	10.0000	1.1055	1.0922
5777	9.0000	0.9949	0.9830
5778	10.0000	1.1055	1.0922
5779	8.0000	0.8844	0.8737
5780	11.0000	1.2160	1.2014
5781	11.0000	1.2160	1.2014
5782	9.0000	0.9949	0.9830
5783	7.0000	0.7738	0.7645
5784	10.0000	1.1055	1.0922
5785	7.0000	0.7738	0.7645
5786	6.0000	0.6633	0.6553
5787	10.0000	1.1055	1.0922
5788	7.0000	0.7738	0.7645
5789	7.0000	0.7738	0.7645
5790	5.0000	0.5527	0.5461
5791	10.0000	1.1055	1.0922
5792	8.0000	0.8844	0.8737
5793	11.0000	1.2160	1.2014
5794	8.0000	0.8844	0.8737
5795	10.0000	1.1055	1.0922
5796	8.0000	0.8844	0.8737
5797	4.0000	0.4422	0.4369
5798	8.0000	0.8844	0.8737
5799	9.0000	0.9949	0.9830
5800	7.0000	0.7738	0.7645
5801	6.0000	0.6633	0.6553
5802	6.0000	0.6633	0.6553
5803	8.0000	0.8844	0.8737
5804	6.0000	0.6633	0.6553
5805	6.0000	0.6633	0.6553
5806	11.0000	1.2160	1.2014
5807	9.0000	0.9949	0.9830
5808	7.0000	0.7738	0.7645
5809	12.0000	1.3266	1.3106
5810	10.0000	1.1055	1.0922
5811	7.0000	0.7738	0.7645
5812	9.0000	0.9949	0.9830
5813	6.0000	0.6633	0.6553
5814	8.0000	0.8844	0.8737
5815	9.0000	0.9949	0.9830
5816	10.0000	1.1055	1.0922
5817	6.0000	0.6633	0.6553
5818	7.0000	0.7738	0.7645
5819	11.0000	1.2160	1.2014
5820	8.0000	0.8844	0.8737
5821	11.0000	1.2160	1.2014
5822	9.0000	0.9949	0.9830
5823	8.0000	0.8844	0.8737
5824	9.0000	0.9949	0.9830
5825	10.0000	1.1055	1.0922
5826	7.0000	0.7738	0.7645
5827	10.0000	1.1055	1.0922
5828	10.0000	1.1055	1.0922
5829	9.0000	0.9949	0.9830
5830	4.0000	0.4422	0.4369
5831	6.0000	0.6633	0.6553
5832	6.0000	0.6633	0.6553
5833	9.0000	0.9949	0.9830
5834	9.0000	0.9949	0.9830
5835	10.0000	1.1055	1.0922
5836	7.0000	0.7738	0.7645
5837	11.0000	1.2160	1.2014
5838	5.0000	0.5527	0.5461
5839	8.0000	0.8844	0.8737
5840	7.0000	0.7738	0.7645
5841	8.0000	0.8844	0.8737
5842	10.0000	1.1055	1.0922
5843	8.0000	0.8844	0.8737
5844	9.0000	0.9949	0.9830
5845	6.0000	0.6633	0.6553
5846	7.0000	0.7738	0.7645
5847	8.0000	0.8844	0.8737
5848	12.0000	1.3266	1.3106
5849	7.0000	0.7738	0.7645
5850	10.0000	1.1055	1.0922
5851	10.0000	1.1055	1.0922
5852	7.0000	0.7738	0.7645
5853	8.0000	0.8844	0.8737
5854	7.0000	0.7738	0.7645
5855	7.0000	0.7738	0.7645
5856	7.0000	0.7738	0.7645
5857	8.0000	0.8844	0.8737
5858	9.0000	0.9949	0.9830
5859	12.0000	1.3266	1.3106
5860	11.0000	1.2160	1.2014
5861	10.0000	1.1055	1.0922
5862	8.0000	0.8844	0.8737
5863	8.0000	0.8844	0.8737
5864	6.0000	0.6633	0.6553
5865	6.0000	0.6633	0.6553
5866	7.0000	0.7738	0.7645
5867	6.0000	0.6633	0.6553
5868	6.0000	0.6633	0.6553
5869	11.0000	1.2160	1.2014
5870	8.0000	0.8844	0.8737
5871	12.0000	1.3266	1.3106
5872	11.0000	1.2160	1.2014
5873	10.0000	1.1055	1.0922
5874	11.0000	1.2160	1.2014
5875	7.0000	0.7738	0.7645
5876	6.0000	0.6633	0.6553
5877	7.0000	0.7738	0.7645
5878	11.0000	1.2160	1.2014
5879	9.0000	0.9949	0.9830
5880	10.0000	1.1055	1.0922
5881	9.0000	0.9949	0.9830
5882	10.0000	1.1055	1.0922
5883	9.0000	0.9949	0.9830
5884	8.0000	0.8844	0.8737
5885	11.0000	1.2160	1.2014
5886	9.0000	0.9949	0.9830
5887	8.0000	0.8844	0.8737
5888	6.0000	0.6633	0.6553
5889	10.0000	1.1055	1.0922
5890	11.0000	1.2160	1.2014
5891	10.0000	1.1055	1.0922
5892	7.0000	0.7738	0.7645
5893	7.0000	0.7738	0.7645
5894	6.0000	0.6633	0.6553
5895	9.0000	0.9949	0.9830
5896	11.0000	1.2160	1.2014
5897	11.0000	1.2160	1.2014
5898	7.0000	0.7738	0.7645
5899	10.0000	1.1055	1.0922
5900	7.0000	0.7738	0.7645
5901	7.0000	0.7738	0.7645
5902	9.0000	0.9949	0.9830
5903	10.0000	1.1055	1.0922
5904	8.0000	0.8844	0.8737
5905	12.0000	1.3266	1.3106
5906	3.0000	0.3316	0.3277
5907	10.0000	1.1055	1.0922
5908	5.0000	0.5527	0.5461
5909	8.0000	0.8844	0.8737
5910	10.0000	1.1055	1.0922
5911	6.0000	0.6633	0.6553
5912	10.0000	1.1055	1.0922
5913	9.0000	0.9949	0.9830
5914	9.0000	0.9949	0.9830
5915	10.0000	1.1055	1.0922
5916	9.0000	0.9949	0.9830
5917	10.0000	1.1055	1.0922
5918	10.0000	1.1055	1.0922
5919	7.0000	0.7738	0.7645
5920	6.0000	0.6633	0.6553
5921	7.0000	0.7738	0.7645
5922	9.0000	0.9949	0.9830
5923	7.0000	0.7738	0.7645
5924	10.0000	1.1055	1.0922
5925	7.0000	0.7738	0.7645
5926	3.0000	0.3316	0.3277
5927	7.0000	0.7738	0.7645
5928	9.0000	0.9949	0.9830
5929	6.0000	0.6633	0.6553
5930	8.0000	0.8844	0.8737
5931	7.0000	0.7738	0.7645
5932	6.0000	0.6633	0.6553
5933	8.0000	0.8844	0.8737
5934	7.0000	0.7738	0.7645
5935	6.0000	0.6633	0.6553
5936	8.0000	0.8844	0.8737
5937	5.0000	0.5527	0.5461
5938	10.0000	1.1055	1.0922
5939	6.0000	0.6633	0.6553
5940	8.0000	0.8844	0.8737
5941	11.0000	1.2160	1.2014
5942	10.0000	1.1055	1.0922
5943	7.0000	0.7738	0.7645
5944	12.0000	1.3266	1.3106
5945	10.0000	1.1055	1.0922
5946	7.0000	0.7738	0.7645
5947	9.0000	0.9949	0.9830
5948	8.0000	0.8844	0.8737
5949	10.0000	1.1055	1.0922
5950	9.0000	0.9949	0.9830
5951	10.0000	1.1055	1.0922
5952	8.0000	0.8844	0.8737
5953	11.0000	1.2160	1.2014
5954	8.0000	0.8844	0.8737
5955	7.0000	0.7738	0.7645
5956	10.0000	1.1055	1.0922
5957	8.0000	0.8844	0.8737
5958	9.0000	0.9949	0.9830
5959	9.0000	0.9949	0.9830
5960	6.0000	0.6633	0.6553
5961	10.0000	1.1055	1.0922
5962	6.0000	0.6633	0.6553
5963	10.0000	1.1055	1.0922
5964	6.0000	0.6633	0.6553
5965	10.0000	1.1055	1.0922
5966	6.0000	0.6633	0.6553
5967	11.0000	1.2160	1.2014
5968	9.0000	0.9949	0.9830
5969	8.0000	0.8844	0.8737
5970	5.0000	0.5527	0.5461
5971	10.0000	1.1055	1.0922
5972	10.0000	1.1055	1.0922
5973	11.0000	1.2160	1.2014
5974	11.0000	1.2160	1.2014
5975	7.0000	0.7738	0.7645
5976	10.0000	1.1055	1.0922
5977	8.0000	0.8844	0.8737
5978	10.0000	1.1055	1.0922
5979	8.0000	0.8844	0.8737
5980	8.0000	0.8844	0.8737
5981	9.0000	0.9949	0.9830
5982	8.0000	0.8844	0.8737
5983	9.0000	0.9949	0.9830
5984	8.0000	0.8844	0.8737
5985	5.0000	0.5527	0.5461
5986	10.0000	1.1055	1.0922
5987	6.0000	0.6633	0.6553
5988	7.0000	0.7738	0.7645
5989	10.0000	1.1055	1.0922
5990	6.0000	0.6633	0.6553
5991	6.0000	0.6633	0.6553
5992	8.0000	0.8844	0.8737
5993	8.0000	0.8844	0.8737
5994	8.0000	0.8844	0.8737
5995	10.0000	1.1055	1.0922
5996	5.0000	0.5527	0.5461
5997	9.0000	0.9949	0.9830
5998	8.0000	0.8844	0.8737
5999	8.0000	0.8844	0.8737
6000	8.0000	0.8844	0.8737
6001	7.0000	0.7738	0.7645
6002	7.0000	0.7738	0.7645
6003	6.0000	0.6633	0.6553
6004	10.0000	1.1055	1.0922
6005	10.0000	1.1055	1.0922
6006	11.0000	1.2160	1.2014
6007	6.0000	0.6633	0.6553
6008	7.0000	0.7738	0.7645
6009	7.0000	0.7738	0.7645
6010	9.0000	0.9949	0.9830
6011	8.0000	0.8844	0.8737
6012	8.0000	0.8844	0.8737
6013	11.0000	1.2160	1.2014
6014	7.0000	0.7738	0.7645
6015	10.0000	1.1055	1.0922
6016	7.0000	0.7738	0.7645
6017	11.0000	1.2160	1.2014
6018	7.0000	0.7738	0.7645
6019	8.0000	0.8844	0.8737
6020	6.0000	0.6633	0.6553
6021	9.0000	0.9949	0.9830
6022	10.0000	1.1055	1.0922
6023	8.0000	0.8844	0.8737
6024	8.0000	0.8844	0.8737
6025	8.0000	0.8844	0.8737
6026	7.0000	0.7738	0.7645
6027	12.0000	1.3266	1.3106
6028	9.0000	0.9949	0.9830
6029	11.0000	1.2160	1.2014
6030	11.0000	1.2160	1.2014
6031	10.0000	1.1055	1.0922
6032	7.0000	0.7738	0.7645
6033	7.0000	0.7738	0.7645
6034	10.0000	1.1055	1.0922
6035	8.0000	0.8844	0.8737
6036	10.0000	1.1055	1.0922
6037	9.0000	0.9949	0.9830
6038	11.0000	1.2160	1.2014
6039	6.0000	0.6633	0.6553
6040	7.0000	0.7738	0.7645
6041	8.0000	0.8844	0.8737
6042	11.0000	1.2160	1.2014
6043	6.0000	0.6633	0.6553
6044	3.0000	0.3316	0.3277
6045	10.0000	1.1055	1.0922
6046	11.0000	1.2160	1.2014
6047	10.0000	1.1055	1.0922
6048	9.0000	0.9949	0.9830
6049	12.0000	1.3266	1.3106
6050	9.0000	0.9949	0.9830
6051	4.0000	0.4422	0.4369
6052	7.0000	0.7738	0.7645
6053	8.0000	0.8844	0.8737
6054	8.0000	0.8844	0.8737
6055	10.0000	1.1055	1.0922
6056	11.0000	1.2160	1.2014
6057	7.0000	0.7738	0.7645
6058	7.0000	0.7738	0.7645
6059	10.0000	1.1055	1.0922
6060	10.0000	1.1055	1.0922
6061	9.0000	0.9949	0.9830
6062	8.0000	0.8844	0.8737
6063	6.0000	0.6633	0.6553
6064	10.0000	1.1055	1.0922
6065	11.0000	1.2160	1.2014
6066	8.0000	0.8844	0.8737
6067	7.0000	0.7738	0.7645
6068	11.0000	1.2160	1.2014
6069	10.0000	1.1055	1.0922
6070	8.0000	0.8844	0.8737
6071	8.0000	0.8844	0.8737
6072	9.0000	0.9949	0.9830
6073	10.0000	1.1055	1.0922
6074	7.0000	0.7738	0.7645
6075	10.0000	1.1055	1.0922
6076	6.0000	0.6633	0.6553
6077	7.0000	0.7738	0.7645
6078	7.0000	0.7738	0.7645
6079	6.0000	0.6633	0.6553
6080	6.0000	0.6633	0.6553
6081	5.0000	0.5527	0.5461
6082	7.0000	0.7738	0.7645
6083	10.0000	1.1055	1.0922
6084	10.0000	1.1055	1.0922
6085	10.0000	1.1055	1.0922
6086	10.0000	1.1055	1.0922
6087	10.0000	1.1055	1.0922
6088	10.0000	1.1055	1.0922
6089	7.0000	0.7738	0.7645
6090	9.0000	0.9949	0.9830
6091	7.0000	0.7738	0.7645
6092	9.0000	0.9949	0.9830
6093	9.0000	0.9949	0.9830
6094	6.0000	0.6633	0.6553
6095	6.0000	0.6633	0.6553
6096	8.0000	0.8844	0.8737
6097	11.0000	1.2160	1.2014
6098	4.0000	0.4422	0.4369
6099	9.0000	0.9949	0.9830
6100	9.0000	0.9949	0.9830
6101	9.0000	0.9949	0.9830
6102	3.0000	0.3316	0.3277
6103	9.0000	0.9949	0.9830
6104	6.0000	0.6633	0.6553
6105	8.0000	0.8844	0.8737
6106	8.0000	0.8844	0.8737
6107	7.0000	0.7738	0.7645
6108	10.0000	1.1055	1.0922
6109	6.0000	0.6633	0.6553
6110	10.0000	1.1055	1.0922
6111	8.0000	0.8844	0.8737
6112	11.0000	1.2160	1.2014
6113	10.0000	1.1055	1.0922
6114	6.0000	0.6633	0.6553
6115	11.0000	1.2160	1.2014
6116	10.0000	1.1055	1.0922
6117	11.0000	1.2160	1.2014
6118	9.0000	0.9949	0.9830
6119	8.0000	0.8844	0.8737
6120	8.0000	0.8844	0.8737
6121	7.0000	0.7738	0.7645
6122	5.0000	0.5527	0.5461
6123	11.0000	1.2160	1.2014
6124	6.0000	0.6633	0.6553
6125	5.0000	0.5527	0.5461
6126	10.0000	1.1055	1.0922
6127	10.0000	1.1055	1.0922
6128	4.0000	0.4422	0.4369
6129	9.0000	0.9949	0.9830
6130	7.0000	0.7738	0.7645
6131	8.0000	0.8844	0.8737
6132	6.0000	0.6633	0.6553
6133	9.0000	0.9949	0.9830
6134	6.0000	0.6633	0.6553
6135	7.0000	0.7738	0.7645
6136	8.0000	0.8844	0.8737
6137	11.0000	1.2160	1.2014
6138	9.0000	0.9949	0.9830
6139	11.0000	1.2160	1.2014
6140	10.0000	1.1055	1.0922
6141	8.0000	0.8844	0.8737
6142	10.0000	1.1055	1.0922
6143	9.0000	0.9949	0.9830
6144	9.0000	0.9949	0.9830
6145	6.0000	0.6633	0.6553
6146	11.0000	1.2160	1.2014
6147	7.0000	0.7738	0.7645
6148	7.0000	0.7738	0.7645
6149	6.0000	0.6633	0.6553
6150	9.0000	0.9949	0.9830
6151	9.0000	0.9949	0.9830
6152	8.0000	0.8844	0.8737
6153	7.0000	0.7738	0.7645
6154	11.0000	1.2160	1.2014
6155	9.0000	0.9949	0.9830
6156	5.0000	0.5527	0.5461
6157	10.0000	1.1055	1.0922
6158	8.0000	0.8844	0.8737
6159	11.0000	1.2160	1.2014
6160	6.0000	0.6633	0.6553
6161	7.0000	0.7738	0.7645
6162	10.0000	1.1055	1.0922
6163	11.0000	1.2160	1.2014
6164	7.0000	0.7738	0.7645
6165	8.0000	0.8844	0.8737
6166	12.0000	1.3266	1.3106
6167	9.0000	0.9949	0.9830
6168	10.0000	1.1055	1.0922
6169	7.0000	0.7738	0.7645
6170	7.0000	0.7738	0.7645
6171	9.0000	0.9949	0.9830
6172	10.0000	1.1055	1.0922
6173	10.0000	1.1055	1.0922
6174	7.0000	0.7738	0.7645
6175	9.0000	0.9949	0.9830
6176	4.0000	0.4422	0.4369
6177	7.0000	0.7738	0.7645
6178	10.0000	1.1055	1.0922
6179	6.0000	0.6633	0.6553
6180	6.0000	0.6633	0.6553
6181	8.0000	0.8844	0.8737
6182	10.0000	1.1055	1.0922
6183	11.0000	1.2160	1.2014
6184	10.0000	1.1055	1.0922
6185	9.0000	0.9949	0.9830
6186	10.0000	1.1055	1.0922
6187	8.0000	0.8844	0.8737
6188	12.0000	1.3266	1.3106
6189	12.0000	1.3266	1.3106
6190	7.0000	0.7738	0.7645
6191	5.0000	0.5527	0.5461
6192	7.0000	0.7738	0.7645
6193	8.0000	0.8844	0.8737
6194	8.0000	0.8844	0.8737
6195	10.0000	1.1055	1.0922
6196	11.0000	1.2160	1.2014
6197	7.0000	0.7738	0.7645
6198	9.0000	0.9949	0.9830
6199	8.0000	0.8844	0.8737
6200	8.0000	0.8844	0.8737
6201	5.0000	0.5527	0.5461
6202	8.0000	0.8844	0.8737
6203	8.0000	0.8844	0.8737
6204	11.0000	1.2160	1.2014
6205	9.0000	0.9949	0.9830
6206	10.0000	1.1055	1.0922
6207	8.0000	0.8844	0.8737
6208	9.0000	0.9949	0.9830
6209	11.0000	1.2160	1.2014
6210	10.0000	1.1055	1.0922
6211	6.0000	0.6633	0.6553
6212	9.0000	0.9949	0.9830
6213	7.0000	0.7738	0.7645
6214	10.0000	1.1055	1.0922
6215	10.0000	1.1055	1.0922
6216	11.0000	1.2160	1.2014
6217	10.0000	1.1055	1.0922
6218	3.0000	0.3316	0.3277
6219	11.0000	1.2160	1.2014
6220	5.0000	0.5527	0.5461
6221	6.0000	0.6633	0.6553
6222	12.0000	1.3266	1.3106
6223	10.0000	1.1055	1.0922
6224	12.0000	1.3266	1.3106
6225	5.0000	0.5527	0.5461
6226	10.0000	1.1055	1.0922
6227	8.0000	0.8844	0.8737
6228	8.0000	0.8844	0.8737
6229	7.0000	0.7738	0.7645
6230	8.0000	0.8844	0.8737
6231	10.0000	1.1055	1.0922
6232	9.0000	0.9949	0.9830
6233	8.0000	0.8844	0.8737
6234	8.0000	0.8844	0.8737
6235	11.0000	1.2160	1.2014
6236	10.0000	1.1055	1.0922
6237	8.0000	0.8844	0.8737
6238	9.0000	0.9949	0.9830
6239	8.0000	0.8844	0.8737
6240	10.0000	1.1055	1.0922
6241	4.0000	0.4422	0.4369
6242	8.0000	0.8844	0.8737
6243	7.0000	0.7738	0.7645
6244	10.0000	1.1055	1.0922
6245	7.0000	0.7738	0.7645
6246	10.0000	1.1055	1.0922
6247	7.0000	0.7738	0.7645
6248	8.0000	0.8844	0.8737
6249	7.0000	0.7738	0.7645
6250	6.0000	0.6633	0.6553
6251	8.0000	0.8844	0.8737
6252	7.0000	0.7738	0.7645
6253	8.0000	0.8844	0.8737
6254	10.0000	1.1055	1.0922
6255	8.0000	0.8844	0.8737
6256	8.0000	0.8844	0.8737
6257	8.0000	0.8844	0.8737
6258	10.0000	1.1055	1.0922
6259	6.0000	0.6633	0.6553
6260	8.0000	0.8844	0.8737
6261	12.0000	1.3266	1.3106
6262	6.0000	0.6633	0.6553
6263	9.0000	0.9949	0.9830
6264	6.0000	0.6633	0.6553
6265	10.0000	1.1055	1.0922
6266	7.0000	0.7738	0.7645
6267	6.0000	0.6633	0.6553
6268	10.0000	1.1055	1.0922
6269	12.0000	1.3266	1.3106
6270	11.0000	1.2160	1.2014
6271	10.0000	1.1055	1.0922
6272	7.0000	0.7738	0.7645
6273	10.0000	1.1055	1.0922
6274	10.0000	1.1055	1.0922
